ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,281180.65774325555,257541.13762257143,306976.7732592643,33
2010-02-12,282847.4929056562,261955.02998401967,307218.4558933159,33
2010-02-19,286138.28197703237,262445.5548618144,308839.04303228256,33
2010-02-26,289466.346534297,265688.4218542063,314232.4620011491,33
2010-03-05,289164.77744751435,263698.88740597304,312297.06510542124,33
2010-03-12,284184.0575818005,259205.12393888176,307022.0843384852,33
2010-03-19,278714.30360035074,254428.36910766014,303951.29818940203,33
2010-03-26,278504.11721357296,254748.34513783795,300908.7967651244,33
2010-04-02,284455.6026073665,261169.82058010637,307795.752222073,33
2010-04-09,291167.2050203896,267188.8026518914,312962.4044290646,33
2010-04-16,292705.5509509762,269057.77309805667,317663.3164092826,33
2010-04-23,289136.2615894188,264004.4824601088,312286.14571525773,33
2010-04-30,286079.1136874418,260983.28398217008,311006.34818034334,33
2010-05-07,287739.6403754923,264315.8365113266,311828.8883022188,33
2010-05-14,291726.8884988079,268984.9875079899,314553.50899125193,33
2010-05-21,291852.0116669771,268505.00260101195,316321.40640918066,33
2010-05-28,285502.9902252441,261910.65016497351,309268.595356601,33
2010-06-04,276776.5943973106,251164.6656965153,303112.82516749186,33
2010-06-11,271813.22411600756,246401.47386965045,297000.9326620897,33
2010-06-18,272120.34492547106,247144.57489458733,296537.1542201142,33
2010-06-25,273700.34385446156,252300.88901580623,297956.0609243972,33
2010-07-02,272404.1887759793,247925.8970214239,297154.5014791035,33
2010-07-09,268553.1610174789,244055.88946583672,294123.80322224635,33
2010-07-16,265460.52261723496,241565.31385157057,288257.40253743844,33
2010-07-23,264493.4387727294,237785.57818568088,288739.22885255597,33
2010-07-30,263384.9478777948,239758.95188348222,286809.5208250554,33
2010-08-06,259774.83596914058,235418.18971507336,284245.2061791892,33
2010-08-13,254942.6780878136,230358.3582480673,277692.40199258673,33
2010-08-20,252556.93620574631,228053.78674974726,277164.61507359555,33
2010-08-27,253984.09077934013,227875.3231142341,278406.53972040996,33
2010-09-03,256347.93228371983,234233.7710516673,280084.99225376657,33
2010-09-10,255997.3133267657,233219.91110592932,278675.80091213726,33
2010-09-17,252964.3038061229,227725.33857881,279533.5937623305,33
2010-09-24,250645.0875565519,227165.77793216743,275681.2113502804,33
2010-10-01,251127.9324406617,227509.1913802314,276885.85284943494,33
2010-10-08,252297.85144744994,230312.35586461442,275209.7620059702,33
2010-10-15,250598.7290146003,226792.21493266802,275511.8477891376,33
2010-10-22,245958.626325708,221201.16862162438,269044.09211551584,33
2010-10-29,242378.98305785022,219800.4212492989,263985.9974783412,33
2010-11-05,243178.8391618721,219365.70110127886,266443.4156426807,33
2010-11-12,246724.20288606457,222841.31998960007,270682.3599774844,33
2010-11-19,248137.73652614388,224811.44752207783,271282.27693817666,33
2010-11-26,245054.02801435674,220655.56015525587,270729.8576713514,33
2010-12-03,240410.1952190598,216481.36049156147,266707.8749794141,33
2010-12-10,238927.68087112225,215528.99375788574,262279.6244098503,33
2010-12-17,241658.03262751873,216863.72351483896,263635.816265909,33
2010-12-24,245214.56799431832,220882.46176537237,268422.9209932037,33
2010-12-31,246009.26108634833,222104.0766404383,269468.09308437107,33
2011-01-07,244380.14786859948,220332.63712576756,267188.58762748813,33
2011-01-14,243381.4449259783,218171.58029112025,267929.82328490255,33
2011-01-21,244649.25951270782,223413.5467143018,266724.3152848798,33
2011-01-28,246989.62495133874,222970.60435499786,269770.8283738157,33
2011-02-04,248659.5557245064,226402.1691681394,272916.48965055065,33
2011-02-11,250321.0849867482,226242.72819473394,273435.80786208645,33
2011-02-18,253522.70896034103,230739.89121274088,277883.10209687316,33
2011-02-25,257451.0836637585,233505.29177323842,282230.16826951323,33
2011-03-04,258361.97643732344,235246.60133492353,282569.1022266693,33
2011-03-11,254395.5645661473,229681.92515610447,278792.98046487104,33
2011-03-18,248893.46937080033,225561.26726002537,272462.6661893973,33
2011-03-25,247819.62246006716,224948.60971274346,271159.8971602582,33
2011-04-01,253458.43749849664,229444.0357961061,277788.9258612379,33
2011-04-08,261091.74500331478,238923.12400870843,287215.57823514316,33
2011-04-15,264298.3382352232,240818.3803190115,286877.4537260001,33
2011-04-22,261847.86577797073,237062.511664281,287080.78493691375,33
2011-04-29,258958.5678943426,233438.2068865661,281764.05599401006,33
2011-05-06,260462.3609164831,236502.98773424816,283528.4927281242,33
2011-05-13,265185.3676173276,241430.32569029782,288907.0927740153,33
2011-05-20,267094.76004364714,241820.85029255252,289090.41681216686,33
2011-05-27,262485.10946615634,236993.96272384972,285908.0057587587,33
2011-06-03,254560.7581821578,231710.0441733212,276864.7845087287,33
2011-06-10,249493.5558425569,226843.25098213143,273984.6335309861,33
2011-06-17,249912.87203441272,226038.49162055244,274902.68027604435,33
2011-06-24,252523.3398047116,227948.09624439006,275605.45788613334,33
2011-07-01,252832.90144025395,229300.8691423137,274722.55460399017,33
2011-07-08,250185.90461862774,225203.16358716317,273093.78553003207,33
2011-07-15,247713.42810633298,222222.17357459178,270349.71350368817,33
2011-07-22,247420.1786703675,222809.00289788315,270536.0495611798,33
2011-07-29,247542.75627090223,221590.06764437546,270327.3486363633,33
