ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1486587.4284486207,1310326.040132758,1661899.1712951835,28
2010-02-12,1552670.6106126427,1374759.791395589,1730187.0468780487,28
2010-02-19,1542977.6188087247,1359628.6688714395,1723331.95213316,28
2010-02-26,1509097.2851340035,1340740.7711679642,1693323.699655534,28
2010-03-05,1474833.6138062202,1302586.144625033,1648343.9263311117,28
2010-03-12,1428775.5912058363,1248053.4167609243,1611345.4800954626,28
2010-03-19,1367367.0138496968,1183855.5967415436,1542594.1238042985,28
2010-03-26,1317587.6442694673,1141248.9097539228,1490794.4630892852,28
2010-04-02,1307469.9457643738,1124874.5495095877,1491791.9808744555,28
2010-04-09,1328298.4739492792,1153153.0759209055,1506688.225792502,28
2010-04-16,1342439.21487496,1160717.350815174,1525136.2487465055,28
2010-04-23,1327440.0312148884,1155137.268431855,1499148.2005538961,28
2010-04-30,1298957.874744947,1122934.6682571236,1483432.5640858596,28
2010-05-07,1285190.074066829,1101057.8521716485,1456959.4130846516,28
2010-05-14,1290054.2318485063,1112012.6147707517,1470056.9388552422,28
2010-05-21,1294045.0380211594,1104146.067703354,1467088.4320309781,28
2010-05-28,1287405.2859548808,1105364.384945722,1467056.771947727,28
2010-06-04,1285938.170700726,1112674.2077754773,1458133.6569708656,28
2010-06-11,1305820.284268221,1113884.4251351466,1485972.4694523572,28
2010-06-18,1333348.0859866608,1153457.7810633073,1509020.4535538696,28
2010-06-25,1335467.1632308946,1152116.2138257206,1510475.244758686,28
2010-07-02,1301541.4905085845,1107934.840102677,1479565.1770305117,28
2010-07-09,1260967.1771978906,1085261.26556525,1446790.0780842125,28
2010-07-16,1249773.4911123414,1062975.0064057363,1438437.196744636,28
2010-07-23,1267297.4503889328,1089073.7388997632,1443006.3356406486,28
2010-07-30,1280062.3673115305,1107672.5954978657,1455556.7036781323,28
2010-08-06,1268917.6397288546,1087244.0616310989,1455316.1151069973,28
2010-08-13,1256243.0692617113,1078698.4875392367,1441571.0023662576,28
2010-08-20,1273867.5321927678,1093020.880204085,1454481.3603227648,28
2010-08-27,1312303.486738855,1122889.6206330825,1474421.3909862444,28
2010-09-03,1322425.9530703297,1138267.098633052,1504104.3421594107,28
2010-09-10,1275666.1742789778,1099210.6582165225,1456766.9663127542,28
2010-09-17,1208219.02508753,1031122.753896894,1372127.3111816703,28
2010-09-24,1186653.9014029868,1012321.3837985557,1370709.4103880955,28
2010-10-01,1229852.528730486,1052618.6426940074,1413121.604203306,28
2010-10-08,1283716.9591591991,1108849.026311491,1457394.9665001826,28
2010-10-15,1286146.04242013,1092758.5098827675,1463387.3852043636,28
2010-10-22,1246920.3434658526,1069721.7007239792,1426446.7010464934,28
2010-10-29,1242064.8182264469,1067254.9260254218,1419116.8377400253,28
2010-11-05,1323495.7156562302,1158307.2916573961,1501977.3401357862,28
2010-11-12,1451606.3104966222,1274028.0920488928,1635374.7965075793,28
2010-11-19,1535930.7973410245,1350479.3582779784,1716980.5923734596,28
2010-11-26,1538552.7681384415,1353788.9755507163,1709285.9776331068,28
2010-12-03,1514809.2126790832,1346334.6749321318,1689933.6316474988,28
2010-12-10,1538409.2571995899,1370579.0574656092,1728089.9915426185,28
2010-12-17,1599599.9664917,1430453.9640662982,1778601.4772606457,28
2010-12-24,1603226.2133673239,1423122.5588979062,1774944.5546538054,28
2010-12-31,1477713.0648707175,1296721.377557165,1654904.6497824048,28
2011-01-07,1272006.9539235462,1100110.1804186476,1470549.0026770225,28
2011-01-14,1125729.5694441781,943242.5054488902,1304302.2040248439,28
2011-01-21,1140118.8640960206,959903.064822127,1316975.8659324925,28
2011-01-28,1287488.6039381712,1103528.4314061871,1462992.3144304156,28
2011-02-04,1449712.262875472,1277659.2554407448,1631209.013859122,28
2011-02-11,1532855.6114694206,1356753.7138598303,1721491.0936431477,28
2011-02-18,1532999.9980318334,1349967.2068520123,1710904.4418023932,28
2011-02-25,1500344.5760392498,1322144.9101138143,1686410.13956285,28
2011-03-04,1466422.2202348036,1290672.2054840876,1647330.9884940446,28
2011-03-11,1423558.1706779848,1242034.9535424302,1597464.18637749,28
2011-03-18,1363660.7684302698,1186282.1547633656,1536954.00555421,28
2011-03-25,1309139.4488729783,1132204.0344254493,1483623.5496754562,28
2011-04-01,1291288.65141047,1113645.9518182923,1482791.074333612,28
2011-04-08,1309026.6264412669,1130276.2385340373,1486919.3283850413,28
2011-04-15,1327023.4667460376,1138993.1919631786,1503419.9692140578,28
2011-04-22,1317087.1230440286,1140511.3914372178,1490222.559708738,28
2011-04-29,1288719.4177520017,1104421.9550857015,1455932.4823039048,28
2011-05-06,1271060.1143225618,1095793.3661383765,1459967.4540356596,28
2011-05-13,1273718.5755748372,1094548.1873094295,1460386.5250456014,28
2011-05-20,1279306.7051823032,1103941.6835303986,1452497.605005723,28
2011-05-27,1274013.7499261755,1098141.319030079,1465460.3670326422,28
2011-06-03,1269919.256506839,1084106.8523101935,1439997.5808836948,28
2011-06-10,1285974.2647304372,1095342.8504733092,1463039.4046952326,28
2011-06-17,1314502.3990533259,1143799.8950754874,1503726.8783606032,28
2011-06-24,1323107.989462527,1152699.9007937054,1480113.449975384,28
2011-07-01,1294435.3940975135,1106924.1674968696,1478771.791655103,28
2011-07-08,1251897.0688215839,1063621.945712811,1422550.6943150826,28
2011-07-15,1234135.3581426726,1056788.26793808,1419710.8243521948,28
2011-07-22,1248546.3749515333,1073780.2493810945,1426453.7829213,28
2011-07-29,1264641.6287810071,1093042.8440139391,1445989.7997406672,28
2011-08-05,1257229.3503768055,1069815.1944210446,1434745.9777594157,28
2011-08-12,1241991.9552912212,1067990.0042534883,1415019.364831246,28
2011-08-19,1253292.940264841,1078106.117524645,1429001.2932154571,28
2011-08-26,1291063.6467426426,1122393.7733712033,1483899.8887063973,28
2011-09-02,1309856.916454114,1118880.8507935673,1493503.7554099762,28
2011-09-09,1272508.152084802,1109717.4908861334,1439007.1032566065,28
2011-09-16,1203724.358649456,1029265.7466427122,1389033.7658434014,28
2011-09-23,1170330.8735318207,1000163.8767438731,1353534.0245493404,28
2011-09-30,1204246.5953927452,1023860.8023537962,1388577.5155842388,28
2011-10-07,1261820.0931662496,1085658.7198618571,1445006.1778873038,28
2011-10-14,1275375.5827053855,1107844.8988773588,1447632.0881328243,28
2011-10-21,1239008.5984113805,1067604.2860105764,1412045.783713267,28
2011-10-28,1222145.8790792201,1056469.8709867024,1400669.0439684317,28
2011-11-04,1288294.3587984534,1109465.82173443,1449368.392313052,28
2011-11-11,1414560.1239961814,1232420.9881062573,1598616.939540778,28
2011-11-18,1512209.1876314348,1331706.7890787274,1694757.541208419,28
2011-11-25,1527644.6153660924,1355771.6764063502,1702706.7383254475,28
2011-12-02,1502151.9779426167,1314870.997726586,1669686.697106953,28
2011-12-09,1514775.0651272237,1326095.7914932033,1681851.907284972,28
2011-12-16,1574787.538101188,1387545.633914258,1754978.29820611,28
2011-12-23,1596391.0231868953,1430408.8714731738,1770023.2309669603,28
2011-12-30,1494289.7032297077,1314142.3144505238,1661825.198669012,28
2012-01-06,1293835.0730561828,1113085.247619743,1477837.4456628016,28
2012-01-13,1126606.943680513,951497.4360376466,1291310.2733569653,28
2012-01-20,1110352.7725286183,936062.7534354449,1273173.692169898,28
2012-01-27,1241439.403319478,1061222.4055262606,1437465.481836542,28
2012-02-03,1410041.2120999822,1233860.2470577352,1589694.1846006762,28
2012-02-10,1510240.9026698812,1333169.1158366664,1686952.6876140835,28
2012-02-17,1522048.3645392405,1345807.2316213176,1697291.4627430371,28
2012-02-24,1491677.8341859807,1321506.6271826131,1681463.7084908346,28
2012-03-02,1457722.430522424,1266743.381391152,1638430.0053969568,28
2012-03-09,1417695.7892764353,1245881.05861191,1599033.481292454,28
2012-03-16,1360094.7612650662,1175412.3388910901,1540119.320448751,28
2012-03-23,1301961.4612487722,1136427.6132769966,1489362.7516570413,28
2012-03-30,1276349.3084796178,1095642.8623936556,1454756.7213034693,28
2012-04-06,1289739.876112048,1112249.6476431643,1461814.269997602,28
2012-04-13,1310598.8805881662,1139561.5204652275,1494438.3496723776,28
2012-04-20,1306087.1056731401,1128849.281074829,1480063.8816285995,28
2012-04-27,1278886.965191595,1102517.5907958315,1455194.1489753334,28
2012-05-04,1257664.35658543,1087600.530136187,1434031.2229075548,28
2012-05-11,1257463.4541113998,1070803.3883774045,1426547.2927545537,28
2012-05-18,1264136.46917517,1089251.6106974627,1445675.2209326865,28
2012-05-25,1260636.2212564228,1083958.7562991066,1441722.1634225142,28
2012-06-01,1254626.9160286684,1086922.0942796606,1434811.2815178465,28
2012-06-08,1266606.4987359415,1096957.2283982534,1450429.1079942517,28
2012-06-15,1294977.0481359554,1124701.7777548144,1472512.3272629569,28
2012-06-22,1309433.0037210842,1141652.2133300821,1486965.4356092005,28
2012-06-29,1286838.6772382183,1112769.3155094506,1469711.281528247,28
2012-07-06,1243714.636990374,1061093.8526549547,1421862.5749067813,28
2012-07-13,1219642.4858481807,1034002.406716016,1384686.8751515402,28
2012-07-20,1229832.4185908928,1052797.0905306037,1398544.618609222,28
2012-07-27,1248341.0512011114,1052835.5156956778,1425515.5595527764,28
2012-08-03,1245229.6247951775,1063518.8330099713,1417619.6908104948,28
2012-08-10,1228693.590810059,1065848.8824627479,1413269.0005720456,28
2012-08-17,1233707.4153922305,1049640.5631647038,1414721.8229374941,28
2012-08-24,1269198.1210115976,1096563.319833256,1444614.8634464177,28
2012-08-31,1295307.299908144,1109198.7182613013,1472634.9546052914,28
2012-09-07,1268214.3747850643,1085858.6826039006,1446902.1275346049,28
2012-09-14,1200462.9569048325,1023133.2325847872,1385950.5133610428,28
2012-09-21,1156388.0087910227,985281.0347310824,1337368.4382821452,28
2012-09-28,1179472.071127338,1011742.7696999023,1359148.7628027129,28
2012-10-05,1238330.3333670083,1067843.9904527355,1417019.9850119764,28
2012-10-12,1262778.8616271808,1090753.2312676518,1444495.2837862184,28
2012-10-19,1231733.8880032622,1064494.7423850293,1407424.9001105095,28
2012-10-26,1205139.0796344397,1036331.7341611008,1385541.7614835326,28
2012-10-29,1215148.0348376322,1045109.0028877556,1390839.4264077167,28
2012-11-05,1302335.597061894,1126243.0041653505,1474150.9707216604,28
2012-11-12,1430286.0961162543,1253883.6359320655,1618713.594109684,28
2012-11-19,1508873.1613988243,1342227.1127588188,1686467.1315573168,28
2012-11-26,1506902.9895120745,1337659.0128252269,1686618.1907850173,28
2012-12-03,1484620.5936949158,1313824.7173603284,1672463.0568505253,28
2012-12-10,1512565.625941121,1339021.3249361773,1679899.930235203,28
2012-12-17,1573299.6630653325,1397683.9199091857,1751413.9469714442,28
2012-12-24,1568981.5294904285,1393850.2773280179,1748878.9108721158,28
2012-12-31,1434519.840501191,1251989.5564860033,1612886.809471318,28
2013-01-07,1228058.3075586539,1043594.0233665311,1405021.3385146444,28
2013-01-14,1091177.1751272501,915460.758625639,1269316.1078310076,28
