ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1082418.7698575978,933241.9754716976,1219960.408640869,41
2010-02-12,1087498.847984716,947608.3382332317,1224143.935202747,41
2010-02-19,1054694.568277597,911843.1934287729,1198940.665088484,41
2010-02-26,1039435.8948044652,889823.2660116917,1177673.2372145492,41
2010-03-05,1047749.8712075675,903792.588071892,1199665.042957574,41
2010-03-12,1051224.99003494,901497.494245387,1187829.5984434178,41
2010-03-19,1041715.2101645386,896390.0857502025,1188695.2379438004,41
2010-03-26,1045414.718464196,913481.5206179911,1188518.1909480598,41
2010-04-02,1081110.4856041283,931105.5050545249,1221652.0731846946,41
2010-04-09,1125260.849615017,982479.1458372645,1280019.9041151723,41
2010-04-16,1136071.4074174112,994647.5240262465,1281537.6336864652,41
2010-04-23,1107637.6621618706,957384.7323365628,1244912.8807412423,41
2010-04-30,1082710.7058205446,939321.5775538118,1217523.8800465658,41
2010-05-07,1104311.9521364218,962421.5735723013,1235983.2957140224,41
2010-05-14,1164806.1757344266,1015668.7771328469,1309343.5160947545,41
2010-05-21,1215098.3687680354,1069823.8007161587,1364219.9043940713,41
2010-05-28,1221767.3376404603,1077244.5082203152,1358546.9768818696,41
2010-06-04,1201771.1741019965,1062585.2496298458,1347723.4047459345,41
2010-06-11,1195003.722659234,1047019.3917474698,1335514.301792841,41
2010-06-18,1212928.6022005533,1077396.7416596233,1358957.1307634567,41
2010-06-25,1227922.0506636277,1083454.1141549274,1370135.634298165,41
2010-07-02,1213054.3529415145,1067483.5155452695,1362470.0542312872,41
2010-07-09,1179062.1697402187,1042846.6390973645,1320199.3081843883,41
2010-07-16,1162931.984159173,1023462.3311601366,1303493.0343654247,41
2010-07-23,1185778.5832881148,1049883.6743294643,1325273.5512131832,41
2010-07-30,1232927.3201341901,1092860.8119070472,1368818.5939516444,41
2010-08-06,1275037.1830306982,1126324.329382941,1414375.1811550634,41
2010-08-13,1296458.2580459595,1149703.5676173582,1438255.3541682982,41
2010-08-20,1295772.9958163332,1170685.5318727593,1435009.9569112181,41
2010-08-27,1269153.0862983353,1120730.1651435054,1414341.1536581123,41
2010-09-03,1211450.0755946715,1069552.3361874798,1357416.2083376576,41
2010-09-10,1137927.4280563383,991884.3018447263,1278145.0376516744,41
