ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1450910.5772844348,1328688.6565919812,1579796.011934243,11
2010-02-12,1498407.37710261,1367439.7461523248,1633725.2000666063,11
2010-02-19,1464854.6652506322,1320047.8093505304,1583359.2280489765,11
2010-02-26,1410959.939617148,1280356.910846242,1548970.0124344826,11
2010-03-05,1370229.736642888,1241744.3165692901,1516391.8216498967,11
2010-03-12,1341299.97355748,1206589.785561544,1473499.7658951294,11
2010-03-19,1320873.5100436118,1197286.457586225,1457648.4941387265,11
2010-03-26,1319762.4165186563,1183089.3499793268,1451884.6410836128,11
2010-04-02,1343119.814185592,1215592.4664678352,1488078.0011547671,11
2010-04-09,1370469.2039280664,1236000.8215183385,1493046.2791891221,11
2010-04-16,1369948.6043446837,1236588.6661051952,1507745.1221691377,11
2010-04-23,1332459.5607219154,1194730.9617433627,1462221.2835602888,11
2010-04-30,1283172.0215326336,1154055.839674983,1412598.9354736959,11
2010-05-07,1255833.362349705,1128486.274827532,1387533.5860628292,11
2010-05-14,1260667.9753681892,1126126.2353966143,1394499.7863009232,11
2010-05-21,1281416.7689883846,1150142.645966048,1417220.3133638983,11
2010-05-28,1298993.5644284314,1175390.5817483438,1431629.887738348,11
2010-06-04,1309495.6517529786,1171983.4539502878,1444658.3803488642,11
2010-06-11,1318002.093404818,1197996.9031978028,1455576.7800966536,11
2010-06-18,1323338.3198052489,1196238.0702754841,1457568.3967556572,11
2010-06-25,1317235.9680311028,1189154.9105683742,1448009.992655096,11
2010-07-02,1297411.2014271172,1170375.1714890723,1428603.1745603601,11
2010-07-09,1274367.5692252016,1143502.6771787917,1416154.757206667,11
2010-07-16,1262417.1148765709,1121072.3513031944,1389388.5635942859,11
2010-07-23,1268022.8798515354,1136504.9169467723,1406717.5143586423,11
2010-07-30,1289646.2347318549,1149158.1807050423,1426080.0453685687,11
2010-08-06,1323407.2217356248,1185834.0776392964,1455198.9358242245,11
2010-08-13,1360505.356752185,1226576.2419791652,1494288.6286959106,11
2010-08-20,1380158.7477815405,1250577.6296037815,1510981.1439222756,11
2010-08-27,1357616.4517805006,1229014.2162437679,1486294.9382808355,11
2010-09-03,1290949.6768417833,1151780.0553295882,1418121.6901714923,11
2010-09-10,1216793.093377993,1091984.7573122904,1353101.3322223583,11
2010-09-17,1185616.0984083815,1042032.5488026689,1315260.1873085946,11
2010-09-24,1212378.1781625124,1082778.970945653,1348801.445329792,11
2010-10-01,1256595.6393010598,1120305.338221445,1395339.0947921157,11
2010-10-08,1263854.0190961645,1126622.5608449143,1391937.0683369772,11
2010-10-15,1227608.5356632837,1106497.7780531736,1358665.9144287142,11
2010-10-22,1200166.7184268988,1061617.878181908,1329827.2464140693,11
2010-10-29,1233332.4628174165,1094302.2052110343,1368188.0250343853,11
2010-11-05,1317015.0327989103,1187697.0097816775,1438868.6355211518,11
2010-11-12,1390669.44930177,1256916.0016888168,1525317.766976261,11
2010-11-19,1420729.2321527067,1288275.8652926628,1551052.3613474034,11
2010-11-26,1450759.1175863233,1319704.6827560111,1590638.1856910423,11
2010-12-03,1552523.5216893689,1426506.2468506102,1680704.2170127202,11
2010-12-10,1724074.3240975703,1598612.4534859317,1860584.6501829405,11
2010-12-17,1852929.9825732312,1716123.4007432836,1975764.323012744,11
2010-12-24,1805067.703706652,1666076.1921134396,1930580.7520184552,11
2010-12-31,1560198.423834915,1431600.0539179249,1692885.8561481119,11
2011-01-07,1253225.6347416425,1124001.0008515194,1386593.165651019,11
2011-01-14,1070443.2602157835,933327.4852919145,1205032.142091263,11
2011-01-21,1098082.883020626,969346.0283175621,1237455.1536381638,11
2011-01-28,1266467.3785838082,1133329.7335807474,1400823.8448629559,11
2011-02-04,1431227.5679526133,1298523.5606054864,1561446.5791510565,11
2011-02-11,1498625.2517335592,1366286.6376522768,1623188.1203624033,11
2011-02-18,1475831.8557318905,1336755.1109490632,1601649.5597691608,11
2011-02-25,1422585.404069478,1285701.9315639506,1553761.5408802063,11
2011-03-04,1379701.6480825313,1248696.2750121225,1514549.0348123424,11
2011-03-11,1350035.596469049,1215785.9758561207,1484397.3265214202,11
2011-03-18,1328344.377602413,1200913.731906096,1462997.9801721773,11
2011-03-25,1323590.0962231196,1192671.5312275998,1461539.0465826113,11
2011-04-01,1344077.1518781686,1213065.4643579957,1478955.4084075526,11
2011-04-08,1373943.7064884508,1256002.1742340801,1518243.9661328276,11
2011-04-15,1380879.2424625962,1249832.3808902244,1515107.8434436005,11
2011-04-22,1349742.720915317,1225761.9613059633,1484574.8157809812,11
2011-04-29,1300607.6539088942,1174587.4780525693,1432129.5052970492,11
2011-05-06,1268447.3209894528,1142842.8533073931,1400043.8002495728,11
2011-05-13,1268980.3753679148,1135380.2778559315,1404759.4934913262,11
2011-05-20,1289348.5895789263,1164910.7677224728,1417746.6790514623,11
2011-05-27,1309050.6305156182,1185765.0080884704,1437118.7056260454,11
2011-06-03,1321339.0820657467,1189535.9339751287,1452580.2228081862,11
2011-06-10,1330839.278326176,1198587.3920772623,1466533.7139637596,11
2011-06-17,1338144.8278653622,1209364.959736456,1462855.719381115,11
2011-06-24,1335468.9695673285,1214255.838170289,1481514.7400931048,11
2011-07-01,1318519.2065946911,1186143.465529266,1451899.3166767734,11
2011-07-08,1295784.5358861182,1162579.0106492988,1426025.242475004,11
2011-07-15,1281940.4277953866,1145650.9031839995,1411108.7025766857,11
2011-07-22,1285246.7944121906,1146545.0243887508,1418980.1837444336,11
2011-07-29,1305130.352530271,1168707.1062935402,1435196.522337592,11
2011-08-05,1337979.2349028424,1206324.1724000263,1469611.3009423995,11
2011-08-12,1376498.7677479272,1238044.7273070554,1508845.6628799515,11
2011-08-19,1402089.7609035764,1278520.3050856001,1521447.0500236503,11
2011-08-26,1389087.1929503966,1255712.4986941533,1525480.794330559,11
2011-09-02,1329487.1832244513,1200225.882893641,1472071.4192934441,11
2011-09-09,1253555.7437909124,1132860.8721449384,1389404.8787297497,11
2011-09-16,1212833.0719908,1077697.7294805564,1345274.7254800377,11
2011-09-23,1231526.7391320502,1093791.5236499512,1354628.6626415143,11
2011-09-30,1277780.650630265,1156063.3214661751,1419994.1331531126,11
2011-10-07,1294764.4464029241,1161811.0744181245,1417130.7974080872,11
2011-10-14,1264363.2730071333,1134379.469763327,1403030.2867182132,11
2011-10-21,1230955.6752960724,1103695.9897420816,1356526.7810780036,11
2011-10-28,1252299.0387300013,1122076.9945588417,1380720.4635903437,11
2011-11-04,1331217.1061451065,1202868.5276907587,1458211.9776154973,11
2011-11-11,1411450.4303756894,1279713.7710467852,1533311.1312807188,11
2011-11-18,1448739.4548681497,1314533.129320917,1576162.6807742221,11
2011-11-25,1473263.1400753148,1345556.3201584117,1598683.1595651188,11
2011-12-02,1559299.252901635,1430397.190754024,1690425.630362686,11
2011-12-09,1724189.7341522186,1589890.7166062158,1844136.4631237332,11
2011-12-16,1872029.906847028,1737323.897403309,2001416.2060807187,11
2011-12-23,1862075.154948282,1738687.1642134155,1996301.8161306698,11
2011-12-30,1646494.3060601226,1516167.3944803872,1775532.7698457886,11
2012-01-06,1336455.135745275,1213624.0242359783,1464863.6357432622,11
2012-01-13,1120874.9270115327,1000539.3526525539,1259511.6451901307,11
2012-01-20,1112129.324279454,979187.9434954969,1246154.6741303403,11
2012-01-27,1265742.2688732208,1134142.04148913,1390864.4291492905,11
2012-02-03,1440946.6242213026,1314671.0872261717,1566827.5986917077,11
2012-02-10,1528067.7493953975,1402534.4973090813,1660276.8267754412,11
2012-02-17,1517588.901479881,1386925.6557843909,1647693.5648742758,11
2012-02-24,1465717.5435509647,1343464.7704681312,1593467.735526864,11
2012-03-02,1420047.7102257297,1287588.04645824,1550624.5410612428,11
2012-03-09,1388786.994745376,1260011.2292888612,1526065.0969752863,11
2012-03-16,1365546.674987117,1229931.8827266186,1493468.945188273,11
2012-03-23,1356869.0470521639,1230987.7680008395,1482621.1433223889,11
