ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,787046.2339702122,693634.6705287005,888758.6867084095,45
2010-02-12,797051.4391079408,695279.4479048537,896702.9638468497,45
2010-02-19,767860.7751730125,668829.5051994541,867508.5558173917,45
2010-02-26,750164.5655748146,646688.8616935173,853056.439831517,45
2010-03-05,756283.0631160139,666480.1765815543,860793.2069226288,45
2010-03-12,764898.108839052,662217.1294456688,867299.7971786876,45
2010-03-19,762992.9440824004,655330.0702760892,867386.2525096335,45
2010-03-26,763305.7807418044,666689.4587364651,854059.2971683961,45
2010-04-02,779486.7485922457,672044.5429013346,878214.7850148446,45
2010-04-09,800065.4608834564,704584.3036766457,893938.9243079985,45
2010-04-16,800036.1666236838,704104.3365567425,896414.0648099,45
2010-04-23,774695.0648043755,676818.1435034762,870276.3458565372,45
2010-04-30,749435.0625109063,647937.6407868534,856085.4481851053,45
2010-05-07,751207.805859123,654712.7531961367,852247.6164040273,45
2010-05-14,777729.4188824263,674413.3740155607,879172.7394426434,45
2010-05-21,802738.5911897782,703706.5706073851,906548.2945205832,45
2010-05-28,808554.5850863886,703919.2606592544,906386.3168304153,45
2010-06-04,803586.5246456282,699502.377836284,897786.5421729835,45
2010-06-11,804854.1179868038,702929.5383470744,903543.0042650828,45
2010-06-18,812014.949228837,714770.0980634699,915650.6712864315,45
2010-06-25,808226.704438061,713224.7966388804,908231.4099272948,45
2010-07-02,784923.8855182411,686769.1861529024,885543.0184592211,45
2010-07-09,755287.2730347118,654393.1363711439,861125.9449376322,45
2010-07-16,737900.6487038829,636438.7559728839,836377.3519711264,45
2010-07-23,733698.5371577162,641227.3602332824,837374.6597077182,45
2010-07-30,728350.6065633736,629020.4122707354,829915.112883778,45
2010-08-06,716288.4879941058,619348.2394079962,820371.9803817687,45
2010-08-13,711358.0174848892,607192.6156550738,812590.8941472813,45
2010-08-20,726779.6678199023,628945.6373458838,830635.4675471452,45
2010-08-27,751034.4278851601,650464.0472409676,855685.4709959705,45
2010-09-03,755708.4146068294,652083.3407996985,853460.4309219528,45
2010-09-10,729949.9054423602,630180.3185840027,820638.6937917115,45
2010-09-17,697601.1705873152,591982.6469419351,798067.0623810287,45
2010-09-24,691386.8361147804,589610.3840569828,793728.9998029856,45
2010-10-01,713935.4410852273,611579.3269428923,808635.9264474043,45
2010-10-08,735628.0156940056,631894.4473724624,832404.084935914,45
2010-10-15,733992.2887675354,632855.578437977,832024.6234421732,45
2010-10-22,724455.5079877143,628472.2161918234,826685.1160650346,45
2010-10-29,740882.0197602491,637670.5013090089,837477.5638550185,45
2010-11-05,789710.5075102964,686881.4862443799,898020.1266091322,45
2010-11-12,839807.6708887257,743235.2499693363,943878.8314385944,45
2010-11-19,866676.7609754646,761376.779148882,965857.5698452631,45
2010-11-26,894894.2682873431,794130.1039348667,994160.8212695402,45
2010-12-03,974788.6459860367,879286.2455694162,1074086.6901057041,45
2010-12-10,1108477.1491204586,1004828.5190456414,1198254.4784981818,45
2010-12-17,1213618.0873460027,1114383.3514582356,1313934.8029589527,45
2010-12-24,1183859.2648220486,1082957.634522876,1291184.4735717524,45
2010-12-31,995983.871841951,885458.8888530973,1098892.3534693834,45
2011-01-07,750147.5126862957,650919.10649341,840576.5796907193,45
2011-01-14,592065.5844769519,497451.3671061766,696496.8793166685,45
2011-01-21,590454.1078006945,499080.19214886846,691387.6586423162,45
2011-01-28,690578.419035453,586264.0300940174,786115.7447304068,45
2011-02-04,782534.6133884724,674221.9898979715,873628.7518023787,45
2011-02-11,804682.2007426056,702067.8153636925,911931.304527082,45
2011-02-18,778291.8641477677,675509.2856840781,882879.4565677046,45
2011-02-25,756209.0660799155,663930.6910163272,862063.6497335752,45
2011-03-04,759180.5101789995,652591.0925657591,859166.1788247027,45
2011-03-11,769050.2713231738,669027.5897766601,872727.1346037481,45
2011-03-18,768685.869895806,676684.3064465612,871341.980928958,45
2011-03-25,767139.1979285623,663641.0439153189,864274.75283392,45
2011-04-01,780507.4006144862,676340.7349640086,883828.2958377285,45
2011-04-08,802185.7650015797,700280.8423534494,903786.1080508447,45
2011-04-15,807142.1041908361,703041.205235103,906611.6123032463,45
2011-04-22,785120.2279092316,680585.5641909769,884435.4985265537,45
2011-04-29,757382.0644682865,658460.7112987586,867480.6531103555,45
2011-05-06,753469.0077335893,646642.8544056393,861254.3699835967,45
2011-05-13,777180.7157667176,676546.977989583,880235.021038371,45
2011-05-20,804432.7915313435,705639.9027702395,905385.6361153056,45
2011-05-27,813759.364210024,711448.410331738,921426.2236272551,45
2011-06-03,809304.7223068113,708219.2182213723,906971.6232548147,45
2011-06-10,808787.3622307893,709222.5391622054,915838.6900692018,45
2011-06-17,815923.8565084459,713178.6666313345,916485.6138010201,45
2011-06-24,815299.3737727983,710533.5786247591,917278.7167667267,45
2011-07-01,795080.8922825119,690429.4258533058,894202.3872685123,45
2011-07-08,764995.4437804949,663692.585566211,860851.7339943706,45
2011-07-15,744680.7037427315,645784.6074186258,844483.703321293,45
2011-07-22,739006.6192329476,632467.6482682056,841020.4967555351,45
2011-07-29,734839.8004359265,631862.0353939625,836165.5652182571,45
2011-08-05,723410.5988387067,620354.9101981103,818118.5654377935,45
2011-08-12,715804.465717684,607975.1811735941,820690.0393010877,45
2011-08-19,727588.6008921594,625430.7677647208,831743.2851347106,45
2011-08-26,752259.7312535422,658236.315543762,858263.4228061894,45
2011-09-02,762186.0034159907,661148.532673299,864437.601439637,45
2011-09-09,741007.0902036874,636640.6454493944,841128.6632836505,45
2011-09-16,707103.1539233633,610243.7957816045,804486.6497725347,45
2011-09-23,694825.117462046,596598.5270901087,803402.2246715558,45
2011-09-30,713851.1736746957,613030.8060665609,807544.0489989566,45
2011-10-07,738175.343782041,632110.1733244682,831510.3965480181,45
2011-10-14,740724.575026477,635347.0383460374,839297.746058945,45
2011-10-21,730029.7809613581,636902.9863530422,822866.7484431028,45
2011-10-28,740071.1709628991,634950.2650969825,835925.5817858066,45
2011-11-04,784658.757148648,686771.7458720879,892740.0315574255,45
2011-11-11,837309.379553309,737861.6379442735,935650.2724993998,45
2011-11-18,868095.8520365402,769579.9620104991,964586.5222568215,45
2011-11-25,892249.967254311,791047.5726309364,991887.538304829,45
2011-12-02,960413.690728224,860116.0001964484,1062916.8960188837,45
2011-12-09,1088331.1794629532,995478.6684610478,1192753.270316514,45
2011-12-16,1207113.6745525391,1108231.1319115215,1309553.5501459497,45
2011-12-23,1206739.2608439699,1110682.6734005527,1303091.6473255907,45
2011-12-30,1042907.924606202,945917.4317335583,1139081.381729645,45
2012-01-06,796345.9296903688,695560.4162682967,890886.4042986075,45
2012-01-13,614024.4559209018,512462.59701342165,709030.6072560422,45
2012-01-20,585266.2314513362,487370.5492093552,686026.4734989612,45
