ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1304579.5613063257,1131800.1071822292,1481239.8407278347,23
2010-02-12,1308423.5495184013,1126852.065947016,1472448.279024058,23
2010-02-19,1271141.616797674,1105101.0434929086,1466057.7122921706,23
2010-02-26,1256335.3956520874,1087740.3820696068,1427222.5671007195,23
2010-03-05,1258151.7557781332,1094611.3862675922,1436029.5958159452,23
2010-03-12,1246043.8139306824,1057477.9086965795,1412543.758782119,23
2010-03-19,1227689.2929151803,1051310.8712401453,1407425.249728036,23
2010-03-26,1240341.9524239446,1073971.9374810013,1415093.9484345294,23
2010-04-02,1291003.9109267853,1114695.461177833,1465650.692324626,23
2010-04-09,1334908.5569102692,1156890.198112758,1509094.346833302,23
2010-04-16,1325813.2266951557,1144528.6483921283,1501405.0239393562,23
2010-04-23,1273838.9197376329,1105177.340066778,1455746.2551817552,23
2010-04-30,1236918.129264196,1072808.6332344199,1428274.0454007294,23
2010-05-07,1257623.8513412147,1072680.7763529439,1430775.963368616,23
2010-05-14,1323053.3877986972,1155049.0561807086,1489300.6364504108,23
2010-05-21,1390007.1829335378,1208910.7803710692,1567063.8133060166,23
2010-05-28,1434560.2182809794,1256644.3273516835,1605237.8559677782,23
2010-06-04,1463545.4898609852,1295666.721728953,1636159.3440603267,23
2010-06-11,1485172.4290064748,1300095.998089382,1655520.8788122146,23
2010-06-18,1489414.6404792862,1308795.3717441529,1658470.6282641809,23
2010-06-25,1465689.1600872143,1281520.977943014,1629882.7021690262,23
2010-07-02,1425859.5254221084,1243986.7769169642,1604371.15197921,23
2010-07-09,1393081.9884340516,1226061.071506611,1563023.5112822056,23
2010-07-16,1371466.0639998014,1208289.2472360923,1548034.1471576397,23
2010-07-23,1345672.9955208062,1168308.2019375751,1522286.8815527027,23
2010-07-30,1317577.6506173322,1146480.275405772,1498956.387398027,23
2010-08-06,1324885.4638367298,1139260.9668446376,1501916.6108575324,23
2010-08-13,1399242.2850466035,1219966.755847801,1573908.0385176043,23
2010-08-20,1505727.6835602655,1329952.527495797,1675712.5753171542,23
2010-08-27,1549934.0419871344,1380956.0457948062,1729557.8300771117,23
2010-09-03,1468253.3880290922,1298539.230685393,1647947.10400976,23
2010-09-10,1306758.79074067,1125883.8475222322,1475804.4762575834,23
2010-09-17,1188049.3853285215,1021036.9489770351,1368997.548239513,23
2010-09-24,1189302.2788660924,1009229.231374709,1357760.356247612,23
2010-10-01,1265597.087398993,1093705.8847844687,1455003.7742901754,23
2010-10-08,1308658.104832126,1136245.0825683558,1489753.7779736111,23
2010-10-15,1273284.2518077523,1084001.675377183,1436181.2399328994,23
2010-10-22,1222809.6377120307,1040989.4087403107,1394621.0938912749,23
2010-10-29,1242896.2010871728,1066611.3714407268,1409781.309802357,23
2010-11-05,1336177.5593010369,1154885.0640938932,1520020.4046182258,23
2010-11-12,1431882.8740959668,1253437.5287233433,1610231.833913377,23
