ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,666263.4424885003,582058.5335755062,740888.4944637282,25
2010-02-12,652269.0748157273,569060.3567844778,727278.8828331083,25
2010-02-19,629322.0609716799,549190.1528138116,703077.2602342964,25
2010-02-26,626728.801819941,548932.1366430492,701750.0023073116,25
2010-03-05,640750.2828886828,561832.0056731584,716489.9335973873,25
2010-03-12,652570.496926423,575815.9697409204,733463.4539621803,25
2010-03-19,658698.9137496545,586095.3563460802,738133.1357351715,25
2010-03-26,672305.8641820523,593745.0779210377,752115.7941335002,25
2010-04-02,698302.2812947716,620012.4564358046,773743.1128669289,25
2010-04-09,720051.7703677221,639029.6601826821,795545.0797607859,25
2010-04-16,717808.419061941,639453.0896533248,785204.4209061724,25
2010-04-23,695168.6346206634,618911.7770480172,773839.832603772,25
2010-04-30,678338.1947959415,600504.0028092441,754133.4905245625,25
2010-05-07,687699.0592734156,610634.9172786385,768479.1037638324,25
2010-05-14,716133.9572413057,642942.8780531595,789422.1742081763,25
2010-05-21,739433.6989301398,662895.5746429382,815500.7015057637,25
2010-05-28,744166.1871685393,661266.6157960575,822743.2842439075,25
2010-06-04,738911.8728175592,658400.618169003,814812.11896766,25
2010-06-11,738345.126759553,666508.1468375296,813503.0816274451,25
2010-06-18,743533.8462479624,666349.1368403414,817069.2247646635,25
2010-06-25,743063.2089182829,665595.9250366549,822290.9058077382,25
2010-07-02,730086.8405114707,649497.458626365,808920.0617716304,25
2010-07-09,710986.707971847,636707.9153198426,792218.0169973213,25
2010-07-16,695922.4330932416,615977.3156278293,771667.4509499207,25
2010-07-23,687190.0124098789,609074.580070518,766020.3435497961,25
2010-07-30,681995.954075284,605334.2586006937,755565.2450222545,25
2010-08-06,682765.3871109108,606915.3088891808,758592.6892528574,25
2010-08-13,695718.2960403955,616791.105533653,774877.4610051181,25
2010-08-20,716491.4765219542,639384.5867973298,791956.0210941649,25
2010-08-27,724805.018505933,647295.0685598005,798679.7891581537,25
2010-09-03,702815.9367474602,627913.7609147985,779191.7322237635,25
2010-09-10,659208.7757264434,578864.4533568815,733688.7386181232,25
2010-09-17,626888.0807316323,550196.475577081,695360.6439334783,25
2010-09-24,630580.3878624577,547328.6406126716,712729.4616416807,25
2010-10-01,659678.2586261993,579077.290405446,740450.400504535,25
2010-10-08,680083.0008707487,604842.646431456,754772.5189947693,25
2010-10-15,673600.0953326778,596491.2630977823,754346.3864717837,25
