ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1353900.6636162912,1203410.2249946587,1494037.9448352233,24
2010-02-12,1380031.9703466902,1234290.5267250193,1521946.156079088,24
2010-02-19,1335120.4531824347,1194248.5727884267,1478679.7757907063,24
2010-02-26,1296076.383570305,1144532.8987668892,1438280.522700167,24
2010-03-05,1289543.2861811407,1141060.0958779198,1428173.296332909,24
2010-03-12,1286032.1085818084,1144620.997408734,1428428.8052777483,24
2010-03-19,1265428.0670521033,1127156.414853173,1407047.2538445338,24
2010-03-26,1253607.5969815028,1103385.2941160107,1395955.5169975196,24
2010-04-02,1282178.3120183814,1124972.1780758817,1430149.9214479914,24
2010-04-09,1332807.43406435,1185457.0961142138,1487329.5557492562,24
2010-04-16,1349019.729507506,1195683.3484169103,1502238.6980574133,24
2010-04-23,1306864.237662031,1159030.7392449449,1454622.1531414376,24
2010-04-30,1253627.9046524009,1115979.281254318,1398971.8444599095,24
2010-05-07,1259400.981167662,1120112.8055745582,1407664.973199694,24
2010-05-14,1335685.139715146,1185523.2861464883,1476648.3899333982,24
2010-05-21,1419414.8949918333,1270409.9527004045,1560910.4675393195,24
2010-05-28,1443087.2301564626,1302943.3828458283,1600352.127664211,24
2010-06-04,1408385.2543727893,1269989.3295293336,1552295.8935251897,24
2010-06-11,1378422.692206682,1239312.8848254497,1523951.5922836326,24
2010-06-18,1402297.0254640244,1244438.6555026416,1547365.0611289106,24
2010-06-25,1462560.1527408538,1319932.9221094612,1600870.8265964394,24
2010-07-02,1501737.6634608668,1362117.0860743418,1652561.851805363,24
2010-07-09,1488043.8682738096,1339803.5563074697,1639072.1474192108,24
2010-07-16,1442029.293338528,1301345.0803252596,1580949.6522050553,24
2010-07-23,1403250.6385751027,1272071.691566914,1548470.0203665358,24
2010-07-30,1387890.175144798,1238390.5353748167,1526630.4729014472,24
2010-08-06,1386260.5851093899,1249155.6424218896,1535182.6201522232,24
2010-08-13,1388428.7580556388,1249457.0267370942,1540294.3029633877,24
2010-08-20,1394042.964402259,1252674.7020497276,1533014.289213932,24
2010-08-27,1396879.2766677744,1256219.2983940733,1545242.5207047146,24
2010-09-03,1378353.1709878126,1234345.2873221291,1521424.8854818835,24
2010-09-10,1330754.9295779434,1185947.165254657,1475837.0298271966,24
2010-09-17,1279910.4342142814,1138730.8764806117,1430011.7545239727,24
2010-09-24,1266402.522377986,1124835.8960900067,1412444.4515553107,24
2010-10-01,1298199.0842510315,1151228.272473086,1443477.5857706063,24
2010-10-08,1334726.3818501872,1195602.1988044379,1482433.6437205349,24
2010-10-15,1331295.117115152,1195864.0698656656,1483903.8947376825,24
2010-10-22,1294699.7512820621,1152682.5758708864,1440700.4926351006,24
2010-10-29,1278407.2721869498,1136645.3800444242,1423009.9223685616,24
2010-11-05,1318181.5075641484,1183603.9976623422,1464743.2649754118,24
2010-11-12,1388211.9055855973,1243258.1548883074,1525625.6746855532,24
2010-11-19,1437948.4622240942,1302846.7671739932,1570194.5112760435,24
2010-11-26,1465695.028576021,1319180.5684914677,1614359.581704137,24
2010-12-03,1528074.8168940656,1386427.0806902947,1673818.5788545138,24
2010-12-10,1658384.8193042509,1510296.9031303676,1809217.2919894871,24
