ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,642612.1349294565,547482.1442581795,742043.8539925133,15
2010-02-12,653849.4037436905,559062.0327038623,745653.4664840008,15
2010-02-19,619764.7882831737,530470.2008228847,710158.1181781236,15
2010-02-26,591849.4360876873,499421.2439605757,690151.873182374,15
2010-03-05,589112.6524754128,503638.65029489866,674237.4850354332,15
2010-03-12,594249.60484306,501604.7606089953,686022.7015043892,15
2010-03-19,592731.4307894876,496375.7186021991,684135.9906617417,15
2010-03-26,595038.1592163905,502422.47278941434,684284.6021708994,15
2010-04-02,615287.6024158673,527142.2235626401,712492.6819367461,15
2010-04-09,642178.552227535,544338.1520320519,737370.3943341612,15
2010-04-16,647164.6492530827,552891.4136207119,738323.1475560013,15
2010-04-23,621849.7886223411,535043.5692028926,709031.5999214142,15
2010-04-30,594482.1638951906,504717.91576300387,688939.3346690604,15
2010-05-07,600420.360582655,503092.7449757723,689215.6459427936,15
2010-05-14,640929.7521391999,552708.2201869612,731367.7688824694,15
2010-05-21,681175.7343304912,587097.5549186289,766520.0318850819,15
2010-05-28,690202.8056852516,592121.312253018,783202.0874479816,15
2010-06-04,674229.4649041864,584245.3515982827,764937.7838914368,15
2010-06-11,664329.361560517,579592.6642530113,758019.8638341081,15
2010-06-18,676579.8509296996,584229.2903918579,767079.1012934819,15
2010-06-25,694523.8667512804,599768.0477579525,788656.9321492799,15
2010-07-02,692566.9256824992,601653.1972999854,779659.4961913683,15
2010-07-09,667551.488661007,581852.6635164219,760873.9830367252,15
2010-07-16,639493.6626024089,557220.4443860378,732554.170905831,15
2010-07-23,625264.8315326849,532702.5652884323,719891.0120311803,15
2010-07-30,622218.2553860251,528945.142513949,712500.7279675837,15
2010-08-06,620501.8914588572,534449.2578890708,709422.5203568909,15
2010-08-13,621548.0263329421,531232.5948789096,715280.1155760441,15
2010-08-20,633591.8909722125,536074.1541112215,730758.6359224902,15
2010-08-27,651046.028681807,558333.860158796,746902.3148154854,15
2010-09-03,651366.3605066641,563255.718519102,745003.4862723523,15
2010-09-10,620784.9183388094,523574.813018112,716390.842573261,15
2010-09-17,577409.4841258272,489457.16369105416,668572.2915464258,15
2010-09-24,557070.5111994317,473480.6225853292,646090.5811005768,15
2010-10-01,573528.1724013746,486764.4164877176,663662.0459751583,15
2010-10-08,601519.5212027036,506885.81508590747,693343.0449615576,15
2010-10-15,606883.5210664686,513544.9108743794,706151.5810545287,15
2010-10-22,589136.942824238,492708.76673318294,676321.8504749256,15
2010-10-29,583599.3011686013,487226.7028145625,674138.5684601228,15
2010-11-05,619392.2737025948,525773.219178444,710825.1566603205,15
2010-11-12,685919.1187675709,599058.8332887408,777267.7743362597,15
2010-11-19,750369.1838637444,647076.3593305968,840770.5586252713,15
2010-11-26,802191.7476318235,708318.8426254791,890861.2908421501,15
2010-12-03,862570.5902039728,766040.755351024,952842.1182610188,15
2010-12-10,940715.3457392438,849008.8399559999,1029819.2284115284,15
2010-12-17,992741.8520333803,906115.6383794623,1081662.982235734,15
2010-12-24,946742.5090310469,851350.1484848001,1043478.9682427668,15
2010-12-31,780663.7568327272,691363.8433457683,863514.8945874887,15
2011-01-07,567475.427398035,479203.6214827865,665263.3346281395,15
2011-01-14,426997.5566308087,334906.7366857635,523489.4585531685,15
2011-01-21,424621.4448436835,330909.5330891197,520115.84983674414,15
2011-01-28,519025.5925543171,428773.47940815653,613459.362641171,15
2011-02-04,610388.7198801131,512786.9399801706,697617.4903706153,15
2011-02-11,634241.4959922024,544187.7949712039,724968.207899953,15
2011-02-18,604268.0743796678,510517.4006920491,697126.6107156667,15
2011-02-25,572484.6448617753,481714.3177838647,664236.8814011909,15
2011-03-04,565891.3034896711,471210.25160636724,652103.8750948154,15
2011-03-11,571311.3041159794,481170.4164147961,662857.8031001423,15
2011-03-18,570868.7930132025,481661.3007654904,661925.4844936358,15
2011-03-25,571066.4587722154,474436.4900922545,664331.3284224276,15
2011-04-01,588045.6110691599,493513.53010633105,688065.0327118164,15
2011-04-08,615793.1288967498,529340.9736259106,708823.1500625183,15
2011-04-15,626366.9330903633,534704.6336367946,718962.4222030435,15
2011-04-22,605301.8657397851,514010.0618142421,686731.1822659522,15
2011-04-29,575281.7921961563,478355.8157704367,665046.6214199492,15
2011-05-06,573859.4493877982,477756.31521424645,667735.7480780643,15
2011-05-13,610092.9957599641,515674.66898667166,700474.0191395584,15
2011-05-20,653408.2958965608,561618.3471114539,739464.2561134283,15
2011-05-27,668756.4988134701,576312.9562190261,751104.2488648575,15
2011-06-03,655191.1561563781,562144.5083444214,741381.7514477614,15
2011-06-10,642121.6645492716,550971.4430218512,734239.4375130367,15
2011-06-17,650802.1306837312,555248.626724832,742193.9649648513,15
2011-06-24,669851.8913121452,579744.24183661,758128.6940789936,15
2011-07-01,672573.5415631363,582732.438632098,764870.3210214068,15
2011-07-08,650603.3260181305,562376.8906838137,739969.5071036274,15
2011-07-15,621390.9692871899,528133.0041839848,720228.0264489128,15
2011-07-22,604343.9067675987,510921.217314366,694169.6238457365,15
2011-07-29,600130.8752818779,506771.9710597228,692561.2246064862,15
2011-08-05,598512.7788581058,506117.57771722187,685839.0070526535,15
2011-08-12,598400.7083031416,499787.4554645435,692602.2546744783,15
2011-08-19,608269.0027306561,512225.58422103757,696310.5604162508,15
2011-08-26,626140.4335506322,535601.3949158519,715461.5167728013,15
2011-09-02,631232.5798864763,538488.1776793194,719521.7123381156,15
2011-09-09,605832.9383378351,518387.0784231315,696694.7509084658,15
2011-09-16,562139.0845713612,468335.8846490743,642480.6771202666,15
2011-09-23,535559.2565921509,441010.11628649296,626501.2440298375,15
2011-09-30,546330.1630263999,450943.4541659369,635763.8693034895,15
2011-10-07,575167.8194331791,483939.1616270182,660916.8822278266,15
2011-10-14,585941.6316335807,496798.9846626552,686121.8485213717,15
2011-10-21,570370.7918908126,477285.3782890535,662670.3796180012,15
2011-10-28,559678.1412446208,469681.05078136566,655535.1546530275,15
2011-11-04,587639.4703501485,502170.2446765563,678035.6047269604,15
2011-11-11,651044.9337522673,565752.5289190335,746292.8051310738,15
2011-11-18,717757.6363099549,627254.5133447646,803227.7954810867,15
2011-11-25,770855.701750985,681666.7676322701,862530.4711663971,15
2011-12-02,827913.7599806148,737013.269439898,918987.3353528156,15
2011-12-09,904440.8275419357,813726.8735620263,997437.0852571151,15
2011-12-16,966506.172263803,874737.5197825079,1055316.3641200555,15
2011-12-23,942111.6983271022,852610.4305258448,1035840.835631545,15
2011-12-30,794795.701905919,707694.9724811426,885778.7714958078,15
2012-01-06,581300.8880132454,499725.94002547296,682773.99886623,15
2012-01-13,420248.325372045,326200.3798767269,510886.66620091704,15
2012-01-20,393254.63735721796,307757.5666666474,486319.78061011,15
