ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,2205716.31758402,1965793.2954957008,2453416.4775688476,14
2010-02-12,2189952.9686373724,1956583.0165623575,2457766.7634327565,14
2010-02-19,2136414.2705567414,1868117.0152037682,2368290.0320678544,14
2010-02-26,2134912.5999218468,1886380.137314839,2386240.4328546315,14
2010-03-05,2170462.4146290966,1908540.4365598063,2421540.4353922806,14
2010-03-12,2178799.991900696,1941493.963781158,2428016.8576634177,14
2010-03-19,2151770.42607567,1912046.4199664653,2414643.4265899574,14
2010-03-26,2147720.954989877,1912946.4218227621,2407504.939959485,14
2010-04-02,2202851.4763832553,1956555.4700783775,2460586.6608301564,14
2010-04-09,2270893.22286372,2002538.0465991192,2530980.056275449,14
2010-04-16,2275259.529025919,2011166.6135915853,2512681.0984803103,14
2010-04-23,2206621.419029198,1953160.0283328919,2465031.7042336543,14
2010-04-30,2139395.12693893,1873567.5139646078,2400855.841548612,14
2010-05-07,2145649.3743703035,1882757.1072388312,2388359.0445945025,14
2010-05-14,2214423.4048940786,1969057.837226529,2476959.1991793397,14
2010-05-21,2273265.9356093886,2011300.1787125734,2513899.428060451,14
2010-05-28,2277460.4370072447,2029947.1197547312,2541342.5005517276,14
2010-06-04,2252422.784328715,2001883.9035340108,2488625.2353058523,14
2010-06-11,2243636.5683531486,1993697.6043271553,2488069.836703487,14
2010-06-18,2249317.329310468,2010793.3279721735,2519645.3193538655,14
2010-06-25,2226151.962658736,1986399.293257043,2484738.2438080516,14
2010-07-02,2155171.18755884,1911523.6334021278,2397058.4894884815,14
2010-07-09,2074745.3759407403,1805165.4035172244,2319568.2959992825,14
2010-07-16,2035530.8473645824,1785974.6620413759,2296333.194701508,14
2010-07-23,2039410.235948834,1799109.7113398374,2290617.4685790506,14
2010-07-30,2045237.2749619968,1795935.6943365051,2288455.1770250844,14
2010-08-06,2031619.517751713,1788504.3321850805,2262940.9793333733,14
2010-08-13,2027853.5544116618,1759854.16841146,2282013.937899369,14
2010-08-20,2067383.6927009032,1828834.2515986494,2323781.2406260623,14
2010-08-27,2126836.7222543047,1887293.3352939612,2384489.73738338,14
2010-09-03,2139484.935182914,1880933.6576322343,2389413.9853083445,14
2010-09-10,2074970.4119209494,1845695.028459262,2329729.4340192825,14
2010-09-17,1983958.9683512833,1746904.1837293503,2236627.87746885,14
2010-09-24,1944839.2438035393,1688104.8388614338,2181270.6727262675,14
2010-10-01,1975299.3847118528,1721466.4460318945,2223673.058345473,14
2010-10-08,2020221.1687731578,1773563.3429826244,2283023.9363593804,14
2010-10-15,2030302.211591478,1775844.916785789,2287550.0381063917,14
2010-10-22,2026959.693705304,1772403.0368476768,2287378.570492423,14
2010-10-29,2066971.610712581,1820009.9635977817,2296343.6842766055,14
2010-11-05,2156461.325618376,1900076.6828799162,2421291.608075298,14
2010-11-12,2237990.606602474,1981557.8599505986,2496555.4924209923,14
