ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,771473.3937442753,672532.8090493794,881204.5982343819,21
2010-02-12,808216.0303197919,702956.4418625727,905025.8489383786,21
2010-02-19,806879.3012568839,706751.4985546306,897389.974416128,21
2010-02-26,795515.9270612731,697636.1996199432,897980.4923250834,21
2010-03-05,784224.2961311472,680901.1231213135,894736.2800623311,21
2010-03-12,768052.6505110264,667681.4290318084,871404.0782462235,21
2010-03-19,749124.0942885478,645071.9794750006,852076.7964630966,21
2010-03-26,741199.2663318051,643053.7752839423,839520.7597722792,21
2010-04-02,751430.4946387557,642695.5910100637,853359.7197980923,21
2010-04-09,767336.3788007249,665154.6589684541,865145.5456751026,21
2010-04-16,768931.4389107297,660663.9519427525,876752.9728620596,21
2010-04-23,751366.26972241,646372.6031203922,848948.5565152862,21
2010-04-30,729821.7178738825,624969.3798471246,831857.8008616162,21
2010-05-07,721900.9337621958,618167.387354609,818619.3384526685,21
2010-05-14,730382.503115637,628300.6888791615,829731.880824234,21
2010-05-21,745566.1147942797,640969.4274951917,853282.0122768489,21
2010-05-28,759585.2585996764,655139.9148541779,856554.4653670216,21
2010-06-04,772069.4728461361,667998.9141778748,862194.0542355843,21
2010-06-11,782465.8598981422,687131.0465765876,890002.2209926872,21
2010-06-18,784221.5084802196,674718.8391426856,877401.2068362995,21
2010-06-25,771779.9930045189,662485.1948021529,869928.4766232563,21
2010-07-02,750599.4800919071,644787.9072501152,845606.2780646305,21
2010-07-09,734264.196024652,631354.1723940254,844010.6481876129,21
2010-07-16,730843.9558574641,635482.1691938159,826606.006230982,21
2010-07-23,736893.208278131,634441.4207904607,839163.1196778591,21
2010-07-30,747152.2508344078,650886.9506460489,850087.0289304344,21
2010-08-06,764430.0304284644,664537.1136936811,867575.1796188118,21
2010-08-13,792048.4954882712,686760.3331326362,894603.144797149,21
2010-08-20,817192.1581993093,708550.5761810287,921814.9269136011,21
2010-08-27,812394.6908812906,719556.7349897696,911312.4839642753,21
2010-09-03,763262.2572359035,659944.0672468481,866988.7076992064,21
2010-09-10,692941.3593109457,587069.7807961117,789327.5615095535,21
2010-09-17,648421.7476248135,549816.0589527225,743225.8591164061,21
2010-09-24,655673.6936012498,543740.8005084071,763481.1545000183,21
2010-10-01,692311.9267413083,587326.6361990348,787279.8593399391,21
2010-10-08,712550.4577912972,608060.6843714014,812003.6022310272,21
2010-10-15,699387.712670266,598005.0044143138,798295.7231581653,21
2010-10-22,683786.9070162335,585166.0129344012,793360.2194925671,21
2010-10-29,706939.2317145797,605334.8255372131,803789.3476937922,21
2010-11-05,770127.8303512151,666549.666114055,872906.9916113167,21
2010-11-12,834000.8667011197,729885.1579465857,941202.2194064516,21
2010-11-19,869946.2664262499,768713.8214224579,976023.1793506211,21
2010-11-26,899696.0533656001,798337.409001174,1001615.5347781314,21
2010-12-03,968589.6417861917,863327.4268968469,1069620.3148173613,21
2010-12-10,1077560.674191647,971335.4376601247,1182101.010603529,21
2010-12-17,1155500.5093338136,1050167.6058034576,1257682.2581073593,21
2010-12-24,1115415.1377593346,1011671.1815479251,1215737.623832352,21
2010-12-31,943345.5676361062,843750.7617217354,1045395.9825459335,21
2011-01-07,726077.6366124146,622303.0603392092,832164.481546788,21
2011-01-14,584185.3793284474,475147.6808905476,690256.0290959474,21
2011-01-21,575101.956850127,480208.54141435516,676652.5697783579,21
2011-01-28,658971.9887459127,552202.2470681183,751349.167840514,21
2011-02-04,750879.934037772,651070.8932670498,850950.4893807481,21
2011-02-11,796833.093815196,695259.2093388287,890520.8646298936,21
2011-02-18,800079.2881813032,703511.9657773024,901536.6082151716,21
2011-02-25,789030.8304670689,686715.1608735186,890286.5836026302,21
2011-03-04,777919.2483834107,681424.6890070478,877175.8269388701,21
2011-03-11,762869.1145024115,653922.6979088407,859074.6693636302,21
2011-03-18,743566.7568366586,639129.9228161424,847234.3662701047,21
2011-03-25,732640.507411501,636816.5481277592,832252.8328260485,21
2011-04-01,739942.0094521282,637998.3368647873,849646.1138277372,21
2011-04-08,756355.7838965243,652211.3381915832,855108.733089821,21
2011-04-15,761471.3863466018,659425.3714733872,859916.6110683125,21
2011-04-22,746598.7256384474,648117.0232144627,846033.9485506531,21
2011-04-29,724145.8766983843,612320.5179894634,830759.6807953969,21
2011-05-06,712974.9387985877,608383.5451185007,813685.0689237923,21
2011-05-13,718966.4835879536,609990.837508427,830439.6950244161,21
2011-05-20,733661.0668975776,630835.0242168271,821977.062240202,21
2011-05-27,747989.6277965427,652925.3483525335,847979.091613938,21
2011-06-03,760515.1944387098,671255.4725506613,864644.274666247,21
2011-06-10,771482.7323023003,673818.1077097614,876158.8496984058,21
2011-06-17,775255.1160577639,671275.0618335967,881306.6275028922,21
2011-06-24,765198.0741925709,667929.3492899663,863740.0304065081,21
2011-07-01,744481.79971956,643412.6170864551,847214.9102279028,21
2011-07-08,726182.5317893081,623068.8393672662,824717.2378213076,21
2011-07-15,720256.9376649935,626292.2591055365,823018.6047604824,21
2011-07-22,724969.1078333987,623662.1450540975,821907.7546216132,21
2011-07-29,734347.3509682467,626999.5236053262,829871.7440346122,21
2011-08-05,749677.1829810467,647005.7794955276,848254.757568296,21
2011-08-12,775540.8169415202,681968.1584426601,879023.4248574588,21
2011-08-19,802741.0905745793,708354.1115972594,908798.7175950885,21
2011-08-26,804951.8517077848,703427.0274316699,906350.9902953788,21
2011-09-02,762965.9811269938,665411.6550386171,856202.9912479601,21
2011-09-09,692911.7602749128,593003.3550279012,799046.1051063214,21
2011-09-16,640419.7088617929,540103.2764596492,734368.0864514849,21
2011-09-23,638445.5297018792,536019.9962929346,740471.4350316222,21
2011-09-30,672962.5845698639,566104.7283220203,773377.4305029811,21
2011-10-07,698529.6444420282,594604.7421532002,800420.4208506959,21
2011-10-14,689961.5124213393,591351.1786835751,791150.3047567869,21
2011-10-21,671019.8240385344,565372.6585302048,772985.2457808747,21
2011-10-28,685337.5666947409,592488.041012882,792395.9006036833,21
2011-11-04,743300.7258808457,646898.1900700793,852696.2540169944,21
2011-11-11,809976.1104159238,705558.5488050657,916036.7864269089,21
