ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,2114216.238453433,1899498.5938082922,2334425.1156458473,10
2010-02-12,2174299.9566802434,1963936.802362304,2391327.8785982355,10
2010-02-19,2109118.347897611,1894368.811991165,2338348.348840045,10
2010-02-26,2026990.6410411333,1804349.8345695673,2253795.977722797,10
2010-03-05,1979818.654054989,1748661.6390344447,2209827.289215507,10
2010-03-12,1951380.1469319002,1738272.1744177486,2170336.288319855,10
2010-03-19,1924255.5145838088,1695489.553863264,2143414.589436128,10
2010-03-26,1915391.595696093,1688990.0748751124,2128424.520834094,10
2010-04-02,1939720.5902103593,1715094.1694208898,2164867.968202994,10
2010-04-09,1968745.59544144,1748346.6334194443,2170299.789562059,10
2010-04-16,1953373.2713682053,1719623.944733476,2185988.1138448045,10
2010-04-23,1885471.6392117257,1664715.2560804298,2121226.9829153167,10
2010-04-30,1814899.3492000024,1600867.4873875424,2047017.027027802,10
2010-05-07,1795191.637430325,1565658.614987022,2025490.797015286,10
2010-05-14,1824301.2363058773,1593751.756239856,2028155.171528306,10
2010-05-21,1853101.5105499385,1645362.857800663,2078129.081756825,10
2010-05-28,1847215.2157046562,1604917.075641119,2082898.907245478,10
2010-06-04,1822331.70470691,1601165.6563551002,2055806.8279291831,10
2010-06-11,1812636.6734275823,1594839.2538516023,2029813.4609607034,10
2010-06-18,1820567.849156066,1576922.2866454292,2041542.569887435,10
2010-06-25,1816683.9057890608,1592682.7083025808,2041749.9391503723,10
2010-07-02,1787284.1098244425,1552845.3534765386,1990001.4576473462,10
2010-07-09,1762085.396639064,1530932.08809778,1976004.4068037355,10
2010-07-16,1781556.724807743,1581376.2392077784,1998588.41878803,10
2010-07-23,1845134.0556458514,1616709.2372292196,2086241.8825311742,10
2010-07-30,1907652.604723981,1685805.2037985215,2124754.862229473,10
2010-08-06,1927943.673056686,1703686.6527586002,2142172.4204897657,10
2010-08-13,1906604.6721962832,1688758.716737284,2142443.870927204,10
2010-08-20,1868614.2380420195,1642362.799665845,2086811.1499177758,10
2010-08-27,1823049.7817535712,1589771.6778981753,2041324.5031967862,10
2010-09-03,1760506.3736596827,1532432.4162070258,1979759.6700709148,10
2010-09-10,1689790.8579456494,1457393.6510201772,1913464.6435996857,10
2010-09-17,1652527.1289345976,1420885.806480576,1863921.065521481,10
2010-09-24,1680350.308473528,1459708.0802851936,1909712.345955456,10
2010-10-01,1745005.694690572,1541977.5084655767,1972356.1493825377,10
2010-10-08,1777207.257552557,1546997.9122730654,1997346.3638556832,10
2010-10-15,1747612.3499547609,1522763.8959022048,1977949.7430199673,10
2010-10-22,1713238.518464798,1472059.1462456994,1929391.2447278842,10
2010-10-29,1761141.7912216831,1544750.9922928482,1976875.796854903,10
2010-11-05,1907626.7247844655,1681671.1586865191,2139644.989177034,10
2010-11-12,2077930.3742380668,1852922.3888968383,2292487.3647584682,10
2010-11-19,2200298.693715156,1984082.653610663,2411954.74529911,10
2010-11-26,2300323.1941688294,2048347.5525769654,2529165.925616111,10
2010-12-03,2465270.4403757034,2256455.104692462,2676581.2358548227,10
2010-12-10,2702725.2170038233,2473541.6082949946,2907138.9879528577,10
2010-12-17,2864598.661421325,2646623.22678435,3091815.787208103,10
2010-12-24,2756709.865225491,2528416.592008346,2967970.9918283103,10
2010-12-31,2344132.561660182,2106706.2148525305,2561141.3665169007,10
2011-01-07,1832627.7187191297,1612761.070454618,2062026.1089560913,10
2011-01-14,1519493.0101630653,1287127.5459551895,1725945.0124530094,10
2011-01-21,1548917.716189804,1318029.5545123585,1766058.9236532673,10
2011-01-28,1809656.702190609,1587933.7559487899,2015453.5366174055,10
2011-02-04,2062780.2842841595,1835554.3860499118,2286843.3597521116,10
2011-02-11,2154104.755009942,1940561.944626445,2381089.53382411,10
2011-02-18,2103195.1828517886,1877342.9804049092,2313673.0828368543,10
2011-02-25,2017776.2523263076,1792561.1366492987,2232214.652719344,10
2011-03-04,1964310.1854556324,1737967.1236472626,2179834.2918359763,10
2011-03-11,1934681.7213345112,1703781.0813039565,2152966.337791681,10
2011-03-18,1906920.40952943,1686630.0262101293,2136233.354584606,10
2011-03-25,1892860.7618221336,1660532.4721898974,2120558.3067754116,10
2011-04-01,1911967.8905931863,1685204.6744142368,2132363.593612952,10
2011-04-08,1943968.6510342655,1717121.3194384784,2188744.16633119,10
2011-04-15,1938981.7083549902,1730703.4916354483,2174255.4989119936,10
2011-04-22,1878081.259756693,1665129.6932021386,2091411.2957689713,10
2011-04-29,1803154.5777293083,1592906.972232294,2025800.2868214566,10
2011-05-06,1772544.5592582414,1583663.9363014165,2015042.959744673,10
2011-05-13,1795881.0859327302,1576469.0349835835,2025419.8862857714,10
2011-05-20,1828517.7385674724,1608943.7715730502,2042950.2093842954,10
2011-05-27,1829053.3415672681,1590699.8210283655,2046865.5508954956,10
2011-06-03,1804809.5867193218,1595715.2091208824,2029928.7682537436,10
2011-06-10,1790908.8893290875,1579148.9553765645,2037354.2561408074,10
2011-06-17,1797432.6676497497,1565816.0713062368,2022333.465144606,10
2011-06-24,1797797.5888239122,1580527.9206977782,2003830.3266737056,10
2011-07-01,1772026.0643156008,1530589.121698353,2006417.1732672083,10
2011-07-08,1742736.9949990995,1523437.099190054,1953032.0438163304,10
2011-07-15,1752742.9461600182,1523931.29319666,1969324.6252041282,10
2011-07-22,1811034.8673775503,1595205.442765825,2045665.9824024495,10
2011-07-29,1877735.056157356,1670638.0279757145,2106817.0168106565,10
2011-08-05,1906920.824141612,1681597.8356276099,2136119.1155893947,10
2011-08-12,1891401.250380733,1661174.5559250955,2133697.954324332,10
2011-08-19,1854997.183669047,1635819.557823127,2090232.0109815428,10
2011-08-26,1811424.8701918286,1578622.3118498162,2023663.351024261,10
2011-09-02,1752399.182587456,1517692.6823897231,1984146.8505807158,10
2011-09-09,1680869.9546337803,1444314.0802011688,1890882.2219893439,10
2011-09-16,1634266.4810317229,1410305.291739277,1864113.2754398289,10
2011-09-23,1650636.874004128,1437539.2655038298,1870761.6632310424,10
2011-09-30,1713617.6198689742,1499739.160789763,1950599.5502172199,10
2011-10-07,1756130.6515106182,1542729.193538069,1967327.260212669,10
