ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1784311.9647377175,1590530.5948988546,2002112.9368136527,27
2010-02-12,1795464.3649113616,1597565.8693113714,2000663.0669142548,27
2010-02-19,1713506.0974255884,1523415.451432443,1906582.3934511126,27
2010-02-26,1647772.655799407,1434429.5453170338,1846553.9784401366,27
2010-03-05,1654721.9619385935,1452135.7743209265,1845901.3327408244,27
2010-03-12,1704238.700002391,1502835.309754108,1884163.995656821,27
2010-03-19,1746628.6955103355,1541662.3277305686,1939879.1134855899,27
2010-03-26,1777261.366320944,1583437.018361761,1981174.8158349209,27
2010-04-02,1820553.030747789,1625971.7255612388,2014046.4248095278,27
2010-04-09,1871559.5144582214,1664882.3958002438,2060844.9880334092,27
2010-04-16,1886608.2654998444,1687553.2326840656,2084461.3968305718,27
2010-04-23,1841338.4202357065,1660000.8807626872,2032803.40911934,27
2010-04-30,1777584.2757561174,1577833.0566624352,1967101.683959099,27
2010-05-07,1769066.6581124698,1576457.570480686,1954728.4604647437,27
2010-05-14,1839591.5242040951,1634260.6697422036,2037777.3532252624,27
2010-05-21,1932505.5352037887,1732315.6347333756,2133114.5412506023,27
2010-05-28,1971745.659998648,1786773.933789136,2156903.995494627,27
2010-06-04,1944554.0562520903,1749005.1908620286,2126680.2769160266,27
2010-06-11,1910086.2378776006,1720044.4503510776,2095533.5264641126,27
2010-06-18,1927018.3440631514,1716132.505677596,2112855.647166317,27
2010-06-25,1986780.4835730502,1788815.1754965591,2186171.5722137922,27
2010-07-02,2026468.5100222472,1824942.4910695346,2218183.1720500365,27
2010-07-09,1999266.346384603,1791527.5992489827,2204231.920347359,27
2010-07-16,1919726.5154235598,1709853.8615634341,2118047.790642965,27
2010-07-23,1841635.3743371677,1634235.0357606045,2041776.621638515,27
2010-07-30,1806096.4951870486,1607891.3679878972,1999439.0115960112,27
2010-08-06,1818108.895989797,1631855.5879569983,2029585.8648727522,27
2010-08-13,1860084.1311528909,1648732.634538031,2057793.9685863259,27
2010-08-20,1907603.913655583,1721175.927430063,2114948.0521682138,27
2010-08-27,1929779.1863946214,1737322.6245982102,2121694.16210214,27
2010-09-03,1895561.1473924555,1683570.103059561,2091574.176146256,27
2010-09-10,1801759.0143724186,1585931.6480528102,1997712.323419438,27
2010-09-17,1693909.5865268998,1487134.3780485343,1888111.6598010992,27
2010-09-24,1639317.062460071,1437443.6131821543,1835303.3606113621,27
2010-10-01,1664918.0239111546,1462617.191291005,1859003.7617157367,27
2010-10-08,1727326.5571874387,1524593.637064701,1931858.2152384694,27
2010-10-15,1757713.856878426,1566992.773937111,1950881.5346377196,27
2010-10-22,1737348.3848506205,1523100.3486696568,1929602.4861029838,27
2010-10-29,1717064.7411231094,1513576.4852088748,1920430.249148807,27
2010-11-05,1756939.7142605905,1557574.235855247,1957946.3232754928,27
2010-11-12,1859238.5589154048,1649030.3259120246,2055500.699872068,27
2010-11-19,1975881.4779399466,1780208.7980285757,2180040.291283644,27
2010-11-26,2075763.2521724706,1868597.3354879387,2265340.116493527,27
2010-12-03,2177400.020578518,1979719.795605783,2383531.1923060156,27
2010-12-10,2296124.2192023946,2099557.900156114,2506770.523952559,27
2010-12-17,2373819.673969457,2178165.1442888062,2572715.790890725,27
2010-12-24,2299712.83503722,2096159.8129087482,2503280.862143382,27
2010-12-31,2027308.7293954792,1842799.5232461933,2223948.5149388476,27
2011-01-07,1662260.1452949473,1474021.4543800044,1873247.6717041337,27
2011-01-14,1404227.4022684116,1212117.7956467397,1610234.204481031,27
2011-01-21,1380424.89959236,1178766.0719000336,1585164.48942804,27
2011-01-28,1536343.538012195,1341832.7314649767,1722480.5506278153,27
2011-02-04,1696997.6628855541,1499811.0002365794,1906749.7307913182,27
2011-02-11,1732937.40108071,1529771.1780871733,1931508.0148965106,27
2011-02-18,1659823.4568553837,1463645.7181497577,1864347.3191158262,27
2011-02-25,1584376.840755045,1383922.2688655492,1782212.0471703736,27
2011-03-04,1578596.1695652774,1372337.4340487518,1775466.223405011,27
2011-03-11,1624816.1061657402,1433808.6027130182,1826293.531234237,27
2011-03-18,1670441.3512006432,1475163.5359973793,1877871.386345435,27
2011-03-25,1701463.244144456,1499092.7693639207,1895042.7969247731,27
2011-04-01,1741450.0522181243,1539304.0394754352,1951762.5786109625,27
