ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,478439.99835034023,421717.94519921095,532398.2330251815,16
2010-02-12,483478.7566205612,430108.0107348925,542228.2406733176,16
2010-02-19,460837.5536623988,405782.8993620948,516937.46889920696,16
2010-02-26,445048.36560196313,388365.5692365834,498813.0971434987,16
2010-03-05,455163.34112829843,395714.3892365788,510482.69818098634,16
2010-03-12,477412.5287686556,423316.73855774436,534367.4934289783,16
2010-03-19,487099.5042288404,431701.51984466077,547813.7670468637,16
2010-03-26,476602.2107969064,418449.6081656283,536389.3229238995,16
2010-04-02,456850.29520719877,400047.25596172945,512663.0966789045,16
2010-04-09,437946.161993508,382698.9350058045,490352.1519821461,16
2010-04-16,418638.3583317492,359018.43041374005,478310.3734549639,16
2010-04-23,396767.70604626765,340266.2463867135,453833.8457180677,16
2010-04-30,381860.915500361,329844.354561866,435107.79539649154,16
2010-05-07,389042.0476010271,335322.525523679,446676.89031019574,16
2010-05-14,420910.6859012715,368090.6767579691,481012.12091304624,16
2010-05-21,462069.1888215912,407639.86439039395,516209.74498416105,16
2010-05-28,494901.26903390064,438604.74078155606,548936.0624339957,16
2010-06-04,517022.7015338254,460876.07507166965,574464.1254976683,16
2010-06-11,538615.9297784374,483811.36820299446,594925.6772286383,16
2010-06-18,564509.9670649088,508308.3617724848,618994.6145566582,16
2010-06-25,585613.0649419616,530193.9040569271,643623.4513279492,16
2010-07-02,590893.8942770277,537026.4986274703,645152.5129197821,16
2010-07-09,582890.4211148923,528596.3877701301,639223.8470779798,16
2010-07-16,574932.8027731832,519862.5403090226,632010.9391480968,16
2010-07-23,573530.5700888451,517627.37109000434,627067.4072518835,16
2010-07-30,570412.6762198957,513959.62086717476,625701.7583722599,16
2010-08-06,556186.593958655,497382.5428083015,611484.2838803291,16
2010-08-13,537351.7522571485,481972.7845488647,588192.6247015517,16
2010-08-20,531622.3317684159,474378.6367961901,585817.4288351364,16
2010-08-27,544536.7654679519,487826.5806066912,602405.5719145376,16
2010-09-03,557411.8328208862,502638.73318003863,616596.9415028116,16
2010-09-10,545538.6674301818,490782.0883336034,601694.6544101676,16
2010-09-17,507522.9884724499,451957.1242051826,557185.0007833027,16
2010-09-24,469988.43240861926,415040.8341200432,528374.6041500918,16
2010-10-01,459939.88971269724,407713.3286813963,519545.93218841933,16
2010-10-08,476520.77017221384,424755.3864477067,532887.4420831172,16
2010-10-15,495112.0299491053,439708.826279521,551018.6733344747,16
2010-10-22,497307.63164505345,442318.5099303586,549115.9413206549,16
2010-10-29,489488.4428375929,431037.59399322554,544203.6279063846,16
2010-11-05,489260.83335954277,436399.93616924365,544742.8280414364,16
2010-11-12,501157.84945703414,447141.76355792483,554650.2843353779,16
2010-11-19,515689.5743160835,456556.60968001117,567964.9311380052,16
2010-11-26,532049.378518909,481017.3940648814,588332.5271765501,16
2010-12-03,569141.183497914,517640.61958203296,626662.1305676864,16
2010-12-10,641656.2119748642,590603.5520346516,696288.588121287,16
2010-12-17,726124.5187746417,669788.9400960663,784518.2274048331,16
2010-12-24,764209.2809365874,707166.0657234011,819545.5050492181,16
2010-12-31,712489.3282027153,655387.2001319099,768258.2043719125,16
2011-01-07,590422.0031063729,533215.3928872122,638927.1901564378,16
2011-01-14,471584.6579292159,416685.0919305838,526381.7357608898,16
2011-01-21,421301.97244833,364502.8209686209,473945.4536714059,16
2011-01-28,442540.24491868995,390193.2299372861,495991.99816504354,16
2011-02-04,483738.33496608236,428221.6862299707,537818.4303804002,16
2011-02-11,495774.02737304865,438881.9106233201,554128.9872727536,16
2011-02-18,475775.03635838075,421581.86520925886,532720.3147069397,16
2011-02-25,456433.659914847,402139.20614076604,515628.1030558929,16
2011-03-04,462102.16000320023,405700.6284585595,522878.5671731592,16
2011-03-11,484135.5459045727,428951.91627363686,537721.7439350119,16
2011-03-18,497326.1674677297,443537.7815451526,554311.2411973678,16
2011-03-25,489955.9627554543,436315.7334669474,547887.2531490983,16
2011-04-01,470827.5408274859,413999.3460555443,526460.2147656705,16
2011-04-08,451575.1659391692,401714.4329246312,507177.90519489197,16
2011-04-15,432702.8337755672,376689.5874003244,487276.7053388068,16
2011-04-22,410977.4287503816,354191.3878470419,467087.1892771712,16
2011-04-29,393646.6394305368,337729.1761713172,448811.0796215517,16
2011-05-06,396126.36516383634,342710.63619276264,453008.1816669478,16
2011-05-13,424307.9761590648,372241.3708872818,477999.3951339569,16
2011-05-20,465333.96086554776,409052.8815404503,519412.10896572104,16
2011-05-27,500374.26780273585,441486.4629388692,550705.6432008857,16
2011-06-03,523816.1278386821,466282.7403624519,576062.6858165341,16
2011-06-10,544763.3728264726,487388.1004879853,601140.5751543904,16
2011-06-17,570210.8248807337,510514.6582463797,624552.251142805,16
2011-06-24,593181.3322647142,536097.5391883517,648041.8179564571,16
2011-07-01,601592.0670527478,545887.1614457405,657180.9357596496,16
2011-07-08,595091.152115921,538775.5717607314,652344.0886802704,16
2011-07-15,586223.1553577842,534785.3004663439,642496.7305295418,16
2011-07-22,583902.0204060187,525469.0451102164,640332.8878100386,16
2011-07-29,582034.6205483743,527500.0518165095,638977.9786560142,16
2011-08-05,569875.5484537253,512113.9848257248,623772.6285023756,16
2011-08-12,550623.062333065,492677.95173888,604667.3095238648,16
2011-08-19,541482.2274654048,485676.78228943644,595148.5273554522,16
2011-08-26,551808.8555181965,496533.53973959986,608955.1650292045,16
2011-09-02,566753.7722166694,508974.6535236497,625464.8740389405,16
2011-09-09,560353.5416404497,504514.35712645197,620326.818158664,16
2011-09-16,525633.7618107053,472675.50216410094,581364.1550622077,16
2011-09-23,485557.1282525123,426764.3342623429,537116.7525227875,16
2011-09-30,469686.50985857524,414532.47383673064,528080.1450328403,16
2011-10-07,482964.6574515244,424571.4946478035,539852.8809850535,16
2011-10-14,503139.7874128606,447859.2900141766,560494.2350261622,16
2011-10-21,508505.8114197746,457101.5560519856,560790.9821318274,16
2011-10-28,501141.4888888623,449129.5552662425,557568.6040340656,16
2011-11-04,498641.5313021795,446570.3836883204,553305.4674478633,16
2011-11-11,508898.93250382604,454913.7623120693,567087.0808499577,16
2011-11-18,523592.30945051875,468619.02335500845,580547.7054335363,16
2011-11-25,538688.1077110341,481572.434931349,599139.606313907,16
2011-12-02,570355.2173495737,512207.5383307868,626053.9683269799,16
2011-12-09,636891.4945245459,581971.8088493828,693598.8298543035,16
2011-12-16,722957.415543664,671352.0286245305,780819.509432742,16
2011-12-23,773762.5828892457,715666.1800154706,827169.6267425608,16
2011-12-30,738758.3323832569,685507.6858403977,796195.7363042767,16
2012-01-06,624779.3660068731,568527.3982414032,680259.3524359526,16
2012-01-13,499373.18297385727,444173.2056172326,552938.6558286124,16
