ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,947633.1560909194,876879.5405434032,1033066.6962406288,8
2010-02-12,984970.0316127274,897844.5230769097,1068649.234961346,8
2010-02-19,964694.6375670726,879713.4636084625,1051271.9473560625,8
2010-02-26,921445.6042125722,838433.4085196309,1001646.6797194388,8
2010-03-05,881924.6038572713,796643.9421277274,969425.0904431836,8
2010-03-12,855259.5124657542,771754.2204830232,939902.8213917337,8
2010-03-19,844814.3095029702,764722.3517133048,929760.3087955887,8
2010-03-26,853601.9799566651,764300.4070867023,932873.0219258696,8
2010-04-02,875926.0323762103,795887.7527148979,963908.994873813,8
2010-04-09,893829.538877357,809071.267928953,981345.1792016083,8
2010-04-16,891054.6189343884,809680.1730026617,980281.1704588105,8
2010-04-23,870223.783154227,789301.3463768777,953021.6052730533,8
2010-04-30,850720.7114567412,766072.9853408256,932546.6543803439,8
2010-05-07,848031.2525984974,760167.0032841063,938856.5519702898,8
2010-05-14,858983.1294682391,771052.2247157644,937693.88594122,8
2010-05-21,869517.5302682011,777144.1429143804,952564.0282699276,8
2010-05-28,872820.7989698633,791054.0390003292,966935.5464017888,8
2010-06-04,874037.139822924,789724.4575164713,958758.1854713712,8
2010-06-11,877777.9191595181,793925.0926005932,962389.6416723042,8
2010-06-18,878170.6388116255,794562.5420181649,966209.5880713762,8
2010-06-25,866367.9567600847,777872.6086687457,948552.4275446148,8
2010-07-02,844777.8730903361,764170.9316566024,928657.6576075613,8
2010-07-09,826964.2818754374,748740.9411981408,906422.4584439989,8
2010-07-16,822056.8827651895,739136.1836994528,904874.0789978945,8
2010-07-23,825057.2856295338,741918.1145631679,914815.6379693483,8
2010-07-30,827159.7061729197,746174.93081279,911747.7951607076,8
2010-08-06,831543.7567833529,749466.9433638247,915817.9430385923,8
2010-08-13,850045.4537879701,762771.9301385381,936674.2253234589,8
2010-08-20,881685.0712260259,792667.5476802796,963053.3346015704,8
2010-08-27,902662.7472262607,815611.1105181524,987454.3590125788,8
2010-09-03,887758.8843326316,799851.5502732364,973704.1933607402,8
2010-09-10,842316.2087058737,754133.9820909458,928018.9012747293,8
2010-09-17,804110.0389539757,717522.2300456887,890144.1848717128,8
2010-09-24,806271.9910999399,726397.7597271441,894712.6443171944,8
2010-10-01,841153.0578580868,759429.7450628268,925439.7666827386,8
2010-10-08,868902.4683140715,784290.2685443939,952440.8128683764,8
2010-10-15,863542.3863280757,785841.0621630284,952304.7324225537,8
2010-10-22,843116.0819879778,758238.7208864306,929476.637944154,8
2010-10-29,847575.72753972,761527.7904120637,936580.5415912906,8
2010-11-05,890928.6561190136,805008.5701050872,976312.6729519292,8
2010-11-12,946460.1176455673,860181.015143579,1029849.9110961105,8
2010-11-19,983596.175202141,902936.5184886961,1068699.087555815,8
2010-11-26,1009444.1273790611,916676.2843259682,1090081.092256475,8
2010-12-03,1058983.3571708866,976437.0986722417,1141749.0657749027,8
2010-12-10,1140443.9201858188,1058779.8114245317,1227397.1077085563,8
2010-12-17,1202570.2530297535,1113935.7899478935,1284801.6646865632,8
2010-12-24,1172409.480087502,1091092.0485830815,1258776.819796821,8
2010-12-31,1031894.4227333314,941959.9018739384,1116214.438144514,8
2011-01-07,851288.3611684078,771119.773113141,935822.0571015212,8
2011-01-14,738298.2232282269,659133.437757668,822724.7579055388,8
2011-01-21,749896.0917409369,668687.5379704202,834489.1297700849,8
2011-01-28,851844.1937931306,774426.876308024,938082.8641128484,8
2011-02-04,959011.5970355743,883025.8650464518,1050788.0005105906,8
2011-02-11,1008681.553355325,926536.2651824255,1089872.560208895,8
2011-02-18,996421.58459476,908455.3112367579,1081015.5020475823,8
2011-02-25,954764.1995790128,870458.6391908072,1041458.1643797108,8
2011-03-04,913510.9940358994,830215.4520856912,1002947.1250048431,8
2011-03-11,884307.5860290444,795358.0880370992,969592.6444896177,8
2011-03-18,870672.2567470379,783667.2092007706,961147.0870064305,8
2011-03-25,876054.5356306713,794681.2055527716,953516.3303883938,8
2011-04-01,897014.0235192474,808838.1386680949,981946.3068615989,8
2011-04-08,917227.5598130297,832193.5942144181,998361.7269112306,8
2011-04-15,918618.4007479287,833471.2491672161,1002846.4187741923,8
2011-04-22,899857.342474125,812402.3630549924,981606.8442846485,8
2011-04-29,878565.8548087077,791887.2666478807,964106.7155874537,8
2011-05-06,872539.3730504711,792617.4530623773,957642.6551321276,8
2011-05-13,882022.0533660729,798405.6187692288,970277.8664471094,8
2011-05-20,893526.4238369912,809768.6369621501,979080.2691284511,8
2011-05-27,897986.810807957,813988.4538528955,979609.6559683185,8
2011-06-03,899010.5877996186,812982.5534747809,985483.2577219083,8
2011-06-10,902424.1601544813,823703.7814925808,988168.0084422469,8
2011-06-17,904189.952145756,817027.2681817807,985852.7870839058,8
2011-06-24,894834.0961434018,798254.9559510598,980633.1405436862,8
2011-07-01,874160.2633613438,784720.4836329818,962709.6984635699,8
2011-07-08,854645.6073994681,775850.867843278,942942.1690454079,8
2011-07-15,847417.4791739867,755883.6069206587,933335.0809002474,8
2011-07-22,849794.7488833788,760524.5235761035,928495.9975483355,8
2011-07-29,852279.9287195731,769449.1629400493,939117.9442527709,8
2011-08-05,855400.3093756256,767195.0414075311,937901.2165680692,8
2011-08-12,870792.5804735994,782703.3698314609,951979.9033541683,8
2011-08-19,901277.5903765694,825114.5471774363,988686.8205865714,8
2011-08-26,926442.0776337126,840321.6081381364,1017768.9168998136,8
