ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,527766.9275147262,472396.0813300158,580012.8188143786,9
2010-02-12,549156.5301069927,496770.4118759808,601419.6860600455,9
2010-02-19,536685.0307979587,481498.18068747065,588163.6330971733,9
2010-02-26,514303.1714340844,460626.2942510653,566204.47359082,9
2010-03-05,498338.87391629274,447103.63374613895,555330.9996894557,9
2010-03-12,491120.7086326369,438563.40192697675,541211.047742093,9
2010-03-19,491234.0979105564,439393.80753194774,546006.1042918107,9
2010-03-26,499656.21065486927,441941.18998127535,555039.4051983036,9
2010-04-02,514117.1496599427,456576.3210247381,568537.4768344731,9
2010-04-09,524460.1695844999,471830.60645601084,580369.6015173426,9
2010-04-16,520561.38423350616,471475.19094537076,574532.0759669618,9
2010-04-23,504876.49995639746,450180.69072685234,557493.9541483579,9
2010-04-30,492394.44241436105,438042.04184954916,549022.7275340743,9
2010-05-07,495550.3634330925,443483.8726724301,549089.7488052007,9
2010-05-14,511235.6137736069,455281.65750034834,559914.8672849565,9
2010-05-21,525271.4958711984,470622.30209686054,578825.0375690138,9
2010-05-28,528410.2949155574,473737.80968669493,580509.9801638833,9
2010-06-04,524382.2056009253,470984.24044610665,580243.493105003,9
2010-06-11,521624.11035846174,469815.4894223456,576271.9845593267,9
2010-06-18,521013.6929525797,467191.2710911735,574894.4150311956,9
2010-06-25,515557.0066017237,460592.7596753099,567434.9952392691,9
2010-07-02,501118.1973587627,448240.13603784813,557496.6368239956,9
2010-07-09,483074.4333233752,431018.2824776671,534622.2559966233,9
2010-07-16,470494.89432469616,418355.2290285282,520418.9382452869,9
2010-07-23,466690.0176025354,414516.7778642418,513756.8248579289,9
2010-07-30,468841.865267155,416232.3678574349,518899.14386877976,9
2010-08-06,475340.5645168666,423683.2339941585,530435.5593499955,9
2010-08-13,488071.3636844114,440339.0818999196,535560.4643037072,9
2010-08-20,505030.22750277095,451695.8912580694,557934.9009610119,9
2010-08-27,515059.4273849207,464375.19458110374,570568.8495914141,9
2010-09-03,506606.2174404374,454512.071605005,559743.2471574291,9
2010-09-10,483126.53584504593,430036.5834329393,539346.8339298212,9
2010-09-17,464569.84994855005,413216.4598401464,513224.146423873,9
2010-09-24,468260.21643196326,414181.64689999376,524830.3128565928,9
2010-10-01,489182.4204207556,434277.55304263777,543779.6086746295,9
2010-10-08,504517.1721589767,454742.6766399592,556645.7631196156,9
2010-10-15,500048.01442646625,450530.95974012517,553527.4338367126,9
2010-10-22,488135.569095316,435233.07756924944,539887.9508111954,9
2010-10-29,494510.19023420464,440460.8441653485,547484.4970675665,9
2010-11-05,528173.2988256209,472421.454588982,580411.8137161188,9
2010-11-12,570673.9985372099,521106.907737014,619089.8999381361,9
2010-11-19,598820.4152753376,550910.8234635582,649479.4692232965,9
2010-11-26,613339.1905640378,559586.6516468624,664161.4056187595,9
2010-12-03,636392.5169803188,581383.6188336348,687728.7132112986,9
2010-12-10,677865.3043902231,620745.0898876975,728043.6550076074,9
2010-12-17,710993.2902095228,657035.1817846555,764476.9947228767,9
2010-12-24,691545.4690372775,640886.9397472925,745353.088954416,9
2010-12-31,605296.632172704,551304.841927095,654767.5804737516,9
2011-01-07,492610.4638147998,440056.8996129756,544998.8564614311,9
2011-01-14,419999.67889926094,364894.4966142661,473707.86165837635,9
2011-01-21,424619.772920947,373279.2628443425,474114.5972616145,9
2011-01-28,486220.6796079165,434717.66127661034,537950.9742887825,9
2011-02-04,551206.7044754468,500578.74148026446,605727.5094654914,9
2011-02-11,580189.419875921,527396.6228877122,632417.2312793368,9
2011-02-18,572140.2845177201,521369.02547928307,627766.241881186,9
2011-02-25,549881.483034817,502795.3835774881,604621.8045992559,9
2011-03-04,532290.2794527431,476087.2945692175,583845.7226152293,9
2011-03-11,523661.3409795665,474888.1231229513,572975.674906152,9
2011-03-18,522439.0506705272,468579.77577830537,577235.3313400237,9
2011-03-25,529334.297084407,475054.803401307,581949.5303545244,9
2011-04-01,543261.7329251994,492236.05249627645,593800.7920728079,9
2011-04-08,555271.5859545193,502735.03208469984,610263.4497795714,9
2011-04-15,554205.9527168449,500274.5524041671,607780.8095232655,9
2011-04-22,539745.8520412253,488233.84261944087,590263.9061841873,9
2011-04-29,525463.4934408756,469441.7395875248,579238.5187126993,9
2011-05-06,525551.8047429149,470256.6870222098,576456.919418883,9
2011-05-13,539914.3795514749,487610.12792570767,596450.3538315017,9
2011-05-20,555265.8208018311,503299.28434677975,607357.1054923568,9
2011-05-27,560423.7095210653,507340.2165575946,610933.0672978564,9
2011-06-03,557000.0071752254,505487.8232361,608212.570812935,9
2011-06-10,553635.846378446,498011.8033385686,604621.3226591107,9
2011-06-17,553039.5867373503,499650.6096936358,605000.4517276301,9
2011-06-24,548988.2292048095,493314.2633346827,598961.4911400318,9
2011-07-01,536023.232915336,486663.7198705605,591070.0849541356,9
2011-07-08,517918.2223900484,465032.2693611351,567674.6360710036,9
2011-07-15,503878.0285378997,451312.1641899123,552885.0513698277,9
2011-07-22,498618.924905905,445472.0263526323,552288.2919007041,9
2011-07-29,499952.9657848466,445965.1152164724,554182.7323828852,9
2011-08-05,505580.91845768923,454872.7763087908,555157.6466601695,9
2011-08-12,517105.4677508025,464948.43814411666,569327.9016178377,9
2011-08-19,533889.3561306747,480016.888456314,583364.4510545938,9
