ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,775541.6760170935,683364.6405109294,875509.2699366226,17
2010-02-12,799302.1810816868,704191.0291126731,899655.4912396595,17
2010-02-19,781776.2488151809,682370.8050467789,880208.8050364038,17
2010-02-26,756514.2550415768,660231.118126268,856170.1326172077,17
2010-03-05,750046.4887000057,658518.4673145713,848911.7419265071,17
2010-03-12,755094.7696040055,654633.7554753607,850804.7403412978,17
2010-03-19,753562.190129141,653552.4790826195,850830.3670578146,17
2010-03-26,750360.7659198983,654091.2511436568,846738.2363014299,17
2010-04-02,769162.766420071,671002.9602644125,867437.0547189235,17
2010-04-09,816233.8689418874,718724.1446628611,910110.5519213241,17
2010-04-16,863211.1373488967,766607.7854968254,956216.6803997167,17
2010-04-23,875271.5946051228,780440.2692500906,974201.5287011669,17
2010-04-30,850938.8453547411,758434.7950903123,949395.6970279869,17
2010-05-07,823371.0876149345,735202.5301126976,923099.9858119037,17
2010-05-14,821615.864422207,726001.1752567573,920815.9508812964,17
2010-05-21,840367.7769411091,751151.0043589177,937592.1747235666,17
2010-05-28,853870.5515337938,764430.4940448316,956297.3585022993,17
2010-06-04,852172.5085401041,766250.808166966,952804.6030139767,17
2010-06-11,851424.5459201211,751688.9994862723,947177.5106821333,17
2010-06-18,867282.274616788,768255.545047896,963146.1576008672,17
2010-06-25,890160.3631682519,791737.4755176321,987120.775064724,17
2010-07-02,896709.6054973843,803070.5537960767,991692.7562414204,17
2010-07-09,880725.9455521831,786563.4889757631,974469.2213006088,17
2010-07-16,859373.0366813574,755702.4489181259,958690.2979149414,17
2010-07-23,845485.3905956631,755669.9062807101,937473.8923718802,17
2010-07-30,826631.4177552353,730352.8729378941,926645.938685465,17
2010-08-06,785828.6705330852,687954.0865563897,882344.0086264906,17
2010-08-13,740180.7213747054,641170.8409055138,840832.5489592918,17
2010-08-20,740309.1190325541,646814.8425476243,837531.0279300691,17
2010-08-27,816929.653685735,716957.4281241125,915025.305672456,17
2010-09-03,932619.6340927654,835645.1593877332,1038917.8523702738,17
2010-09-10,1003253.1799478437,904517.3495586377,1097140.9199741916,17
2010-09-17,976795.2637909893,879202.2199271227,1080427.22809014,17
2010-09-24,885680.1356692429,787868.7710071552,972711.3288823327,17
2010-10-01,812771.5119775191,720080.0608788778,915950.6828840403,17
2010-10-08,807318.4555998212,709809.9830724138,907370.572868037,17
2010-10-15,843523.058362608,753672.6442673707,936381.7706270383,17
2010-10-22,863159.872893999,761472.4935702329,960776.941414797,17
2010-10-29,846544.8635679478,745516.397509315,938855.6654355462,17
2010-11-05,828730.7371789156,728534.0603831946,929118.1061183991,17
2010-11-12,849246.2229858931,746821.6229959478,940793.5405667782,17
2010-11-19,903225.8428563537,805575.5252250367,1002227.5207599305,17
2010-11-26,953001.6459846711,849924.6444008354,1055272.0061057045,17
2010-12-03,978537.5368026642,876603.4821346648,1076821.9873542485,17
2010-12-10,997221.3594885552,913192.8956323415,1095394.0291086214,17
2010-12-17,1027738.8968937403,931342.076763914,1125591.473270931,17
2010-12-24,1049345.0526802023,952112.4992797697,1145534.8262987058,17
2010-12-31,1016441.183237002,923802.3555404793,1116284.8649764066,17
2011-01-07,916732.1255405927,814824.7589002157,1015829.6324835707,17
2011-01-14,800884.67485754,702517.9592408868,894248.1913441033,17
2011-01-21,741202.2610696284,641573.6054405246,834475.6162019159,17
2011-01-28,761877.0122420087,672255.8438770031,852148.4334076693,17
2011-02-04,819028.5139981612,710414.2479155742,914003.9484141936,17
2011-02-11,850988.5619771577,759827.3089367343,945556.6001882963,17
2011-02-18,839018.8676722427,741249.2387190678,930339.4433822609,17
2011-02-25,812349.4969681177,714639.8100506653,906349.4826977405,17
2011-03-04,802141.5693090677,710252.9560318744,896047.6681134645,17
2011-03-11,806701.7922645217,711790.6080855144,899575.655651795,17
2011-03-18,806880.6310866977,715471.6109168781,904834.6271790974,17
2011-03-25,802373.3473872376,709866.742057288,900606.3014456893,17
2011-04-01,815808.6893880805,722284.2718577926,912858.0004140484,17
2011-04-08,859048.5458975539,759019.337503941,954341.1450360294,17
2011-04-15,909027.9256112447,804053.6615712685,1003601.5574891454,17
2011-04-22,928719.9621331511,831343.0551541736,1028547.3118333237,17
2011-04-29,909077.0165998492,811448.6804839218,1004474.9680104842,17
2011-05-06,879238.5749466696,781275.8939245678,972122.609961176,17
2011-05-13,872189.8895315982,771928.289011356,967372.1764366531,17
2011-05-20,889066.7206725596,795493.1684908113,984011.625367177,17
2011-05-27,905081.9671028794,807767.9351104529,1005874.9782920316,17
2011-06-03,905466.1356810783,805813.6128540867,1003200.7492708253,17
2011-06-10,902912.2990451118,811237.2696328434,997147.4045968248,17
