ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,663028.3422940166,620456.2068377392,708245.5501010721,43
2010-02-12,668450.923145677,622250.2173698087,709396.9733302775,43
2010-02-19,669445.8492305476,625129.4493996955,715962.3422405344,43
2010-02-26,666792.698335401,623288.7184955556,711570.0643496083,43
2010-03-05,662414.7705709691,618125.1512333334,706304.1809935957,43
2010-03-12,658436.5601980914,612389.8730346594,704584.3040656595,43
2010-03-19,657000.2590920305,613264.5502836514,701733.7434458148,43
2010-03-26,659423.3343744853,616262.2940745471,700610.758339716,43
2010-04-02,664660.7851586831,619957.315246758,711707.0722828936,43
2010-04-09,669275.5624946445,624919.676731916,716115.6242782499,43
2010-04-16,670219.8936109301,627689.4236379255,714645.5776350424,43
2010-04-23,668022.6912486384,625602.0353416578,712838.2721545278,43
2010-04-30,666425.0921002866,623026.1552248242,708325.577076283,43
2010-05-07,668111.3148311699,621242.6758187287,716106.9913877962,43
2010-05-14,671184.3356950283,627404.8159448223,716363.9502469978,43
2010-05-21,670941.3430104576,627558.6837050501,713610.5113500777,43
2010-05-28,665520.4484600542,621859.6254673502,708447.4221971616,43
2010-06-04,658932.3904526159,613388.6069079101,703588.6726623656,43
2010-06-11,657369.5507493688,612304.5605941796,699793.4798279731,43
2010-06-18,662352.5037684992,617578.201078636,707214.9713172102,43
2010-06-25,668353.6574553655,624846.0102633358,711578.2142700839,43
2010-07-02,667916.9749748212,624267.0578277109,711904.9894125985,43
2010-07-09,659033.1038983946,614910.9449988327,705886.176097881,43
2010-07-16,647087.0692265399,601583.7447236847,691052.3887243051,43
2010-07-23,639737.3246337539,594664.5209615274,683945.1021187403,43
2010-07-30,640520.1077054644,595947.1511266483,685950.0187341645,43
2010-08-06,647311.7520486437,602254.9475604562,693679.6425089437,43
2010-08-13,655761.2027479693,612646.1448853908,701391.0454780491,43
2010-08-20,662741.8485997907,617318.4063337377,705985.8042552759,43
2010-08-27,666609.7083684502,622234.2241793369,709395.6619015739,43
2010-09-03,666076.3862907875,624854.9263390295,712099.9459676039,43
2010-09-10,660849.7175306287,619358.1499457508,706804.7920980812,43
2010-09-17,653457.8896379867,606961.6253637648,696695.8131833277,43
2010-09-24,648627.1559318809,602843.299446303,689818.5010891228,43
2010-10-01,649119.1518274313,604093.8398636609,691835.9427206982,43
2010-10-08,652155.3528856058,606309.1942188682,699139.0317759933,43
2010-10-15,651266.9779861667,604882.6523903395,694386.8819324581,43
2010-10-22,642673.7089358943,600595.7626249037,686255.9813291358,43
2010-10-29,629620.6871466269,585368.989712023,672110.8081201646,43
2010-11-05,619694.932981179,574543.5059491845,663393.5791711309,43
2010-11-12,617721.6625652373,573895.978121883,662844.2115903746,43
