ds,yhat,yhat_lower,yhat_upper,Store
2010-02-05,1218960.2251735262,1055543.885341711,1383456.4314034213,39
2010-02-12,1219920.032633855,1058850.3913649379,1385483.8156572222,39
2010-02-19,1178133.8786612537,1027476.50749906,1349477.899442628,39
2010-02-26,1165126.3301582567,998395.2927837184,1337015.069970129,39
2010-03-05,1197673.1747723576,1043355.2135383034,1362999.443544234,39
2010-03-12,1236701.5916606528,1089993.1360354272,1411430.5928612668,39
2010-03-19,1249951.1407491877,1087418.109638345,1401885.612967543,39
2010-03-26,1251264.3681447678,1094827.0075591153,1421831.7196902335,39
2010-04-02,1271857.5996220452,1118688.8680389298,1443040.4716715752,39
2010-04-09,1309456.677475622,1147876.8722214263,1475981.6035782779,39
2010-04-16,1325310.9260830013,1160647.9785534923,1480284.761281682,39
2010-04-23,1293423.399629817,1126599.283712458,1452710.4705671526,39
2010-04-30,1238834.2835084426,1086447.7574918685,1411271.2255960477,39
2010-05-07,1216002.6290991798,1060325.9385877326,1380586.8710901276,39
2010-05-14,1252089.6030879002,1087514.3491167007,1428248.6911895894,39
2010-05-21,1320376.575531957,1148554.7246224382,1474233.9715437987,39
2010-05-28,1370478.902392191,1205385.8110562342,1528734.6817169872,39
2010-06-04,1376783.123674503,1208030.0974490647,1534596.520103276,39
2010-06-11,1352895.2242623526,1204287.4458081927,1521791.325878526,39
2010-06-18,1326076.6665627486,1164183.1858564364,1487844.1316082743,39
2010-06-25,1309063.472282701,1147128.9863012664,1470032.1682322107,39
2010-07-02,1298519.8305711532,1140779.761905595,1476799.737421365,39
2010-07-09,1290805.402868446,1133707.4497303166,1462913.8636761524,39
2010-07-16,1289740.5073071686,1130738.0233576102,1450193.9802191197,39
2010-07-23,1300780.599193717,1132116.685609416,1469130.671126474,39
2010-07-30,1325714.4827816237,1157880.9431018848,1490710.0169488674,39
2010-08-06,1364217.2461259356,1195304.4889739812,1515385.4575568042,39
2010-08-13,1411974.2801285265,1251437.7685801603,1569070.9363042589,39
2010-08-20,1451197.8749322053,1294043.4410123515,1603080.775130815,39
2010-08-27,1450615.8085788214,1286600.9821252485,1619189.3816967197,39
2010-09-03,1390153.2618588638,1220399.711413227,1546855.0716430747,39
2010-09-10,1291589.3690528194,1128943.5306200075,1436575.771742444,39
2010-09-17,1214336.8731828046,1065732.0520480445,1379346.83106705,39
2010-09-24,1206095.555476387,1033660.6231195542,1364253.5468774382,39
2010-10-01,1254934.0610651441,1086462.3763585186,1415386.3087252753,39
2010-10-08,1300000.6314629659,1130318.282241247,1453184.7147379066,39
2010-10-15,1296985.7135537388,1133478.2568425925,1456628.9304875338,39
2010-10-22,1267692.7901522147,1113921.3703221392,1435185.9234734143,39
2010-10-29,1275257.3564389138,1116347.1660559436,1430694.9834016068,39
2010-11-05,1351942.385396823,1192681.8176324414,1515375.1654970937,39
2010-11-12,1464920.811268416,1297933.8243905122,1622714.0575916984,39
2010-11-19,1561322.0414915113,1397117.5083032378,1719820.4951029953,39
2010-11-26,1635238.448826121,1467566.5415622143,1800318.0400171801,39
2010-12-03,1727826.9334440082,1561478.5288204541,1893457.4904839694,39
2010-12-10,1853000.8972170646,1697422.9812133638,2003200.9282300137,39
